89
0 7 32 32 1
1 8 32 64 0
2 7 32 16 0
3 8 32 32 0
4 1 32 8 0
5 6 4 64 0
6 7 2 32 0
7 3 8 128 0
8 5 32 64 0
9 2 2 8 0
10 6 32 8 0
11 7 16 8 0
12 3 1 8 0
13 3 32 16 0
14 5 8 64 0
15 5 32 64 0
16 2 1 8 0
17 7 2 64 0
18 3 16 16 0
19 4 4 16 0
20 1 32 8 0
21 1 1 8 0
22 6 2 64 0
23 4 2 64 0
24 6 16 8 0
25 5 2 16 0
26 4 16 16 0
27 7 2 128 0
28 8 4 8 0
29 5 8 8 0
30 2 4 8 0
31 5 8 16 0
32 2 8 32 0
33 2 2 8 0
34 4 8 16 0
35 6 4 128 0
36 3 8 16 0
37 3 8 32 0
38 8 1 64 0
39 5 2 64 0
40 1 32 8 0
41 4 16 16 0
42 1 1 32 0
43 8 4 32 0
44 8 8 64 0
45 8 32 32 0
46 8 1 64 0
47 6 16 8 0
48 3 32 32 0
49 5 16 64 0
50 4 4 128 0
51 7 8 8 0
52 8 16 32 0
53 7 1 8 0
54 3 32 8 0
55 5 32 64 0
56 2 1 64 0
57 6 8 128 0
58 1 4 32 0
59 3 16 32 0
60 7 2 128 0
61 8 32 16 0
62 8 16 16 0
63 3 16 128 0
64 5 2 16 0
65 1 32 128 0
66 8 32 16 0
67 7 32 64 0
68 6 4 128 0
69 2 16 64 0
70 8 4 8 0
71 8 1 32 0
72 3 4 8 0
73 2 16 8 0
74 1 32 64 0
75 8 2 16 0
76 4 4 8 0
77 1 8 8 0
78 1 8 8 0
79 8 4 64 0
80 2 8 64 0
81 2 4 8 0
82 5 4 8 0
83 5 16 64 0
84 2 8 64 0
85 1 32 16 0
86 2 4 32 0
87 7 1 8 0
88 5 4 128 0
88
0 1 31
0 2 55
0 3 99
0 4 53
0 5 22
0 6 22
0 7 52
0 8 45
0 9 30
0 10 1
0 11 46
0 12 7
0 13 54
0 14 23
0 15 15
0 16 84
0 17 97
0 18 31
0 19 10
0 20 70
0 21 47
0 22 76
0 23 28
0 24 76
0 25 74
0 26 20
0 27 46
0 28 54
0 29 87
0 30 12
0 31 43
0 32 74
0 33 30
0 34 21
0 35 45
0 36 21
0 37 41
0 38 86
0 39 58
0 40 33
0 41 67
0 42 98
0 43 8
0 44 83
0 45 75
0 46 81
0 47 52
0 48 86
0 49 27
0 50 14
0 51 36
0 52 52
0 53 70
0 54 41
0 55 83
0 56 22
0 57 98
0 58 89
0 59 80
0 60 46
0 61 64
0 62 68
0 63 37
0 64 34
0 65 22
0 66 49
0 67 86
0 68 61
0 69 100
0 70 54
0 71 23
0 72 93
0 73 14
0 74 15
0 75 30
0 76 93
0 77 32
0 78 38
0 79 64
0 80 96
0 81 33
0 82 100
0 83 93
0 84 91
0 85 14
0 86 30
0 87 74
0 88 61
