118
0 8 1 128 1
1 2 32 32 0
2 2 1 16 0
3 8 2 32 0
4 6 32 8 0
5 2 16 8 0
6 4 16 32 0
7 5 32 32 0
8 2 8 32 0
9 4 2 64 0
10 1 16 32 0
11 2 8 64 0
12 2 4 16 0
13 1 16 128 0
14 4 16 32 0
15 7 8 64 0
16 7 2 128 0
17 4 8 16 0
18 4 32 64 0
19 4 16 32 0
20 4 4 32 0
21 5 1 16 0
22 5 8 16 0
23 1 8 64 0
24 8 4 64 0
25 4 8 128 0
26 6 1 64 0
27 4 32 64 0
28 3 4 32 0
29 4 4 32 0
30 8 32 32 0
31 4 2 8 0
32 2 8 16 0
33 4 2 8 0
34 6 16 16 0
35 4 32 32 0
36 2 32 16 0
37 4 1 64 0
38 8 1 64 0
39 7 2 128 0
40 4 8 128 0
41 8 4 8 0
42 2 2 16 0
43 4 32 8 0
44 5 1 128 0
45 4 2 64 0
46 2 16 128 0
47 3 32 128 0
48 1 2 16 0
49 5 8 16 0
50 4 8 8 0
51 5 8 16 0
52 6 2 16 0
53 1 4 128 0
54 4 16 64 0
55 5 1 128 0
56 7 4 32 0
57 8 2 16 0
58 8 8 8 0
59 6 8 32 0
60 1 4 32 0
61 7 32 64 0
62 8 16 8 0
63 2 8 64 0
64 3 32 32 0
65 4 1 64 0
66 1 8 32 0
67 1 8 16 0
68 8 4 32 0
69 7 8 64 0
70 8 1 32 0
71 1 32 16 0
72 2 8 16 0
73 6 2 128 0
74 6 32 32 0
75 1 2 16 0
76 2 8 16 0
77 5 2 8 0
78 5 2 32 0
79 5 8 32 0
80 5 1 64 0
81 4 2 128 0
82 6 2 64 0
83 6 1 16 0
84 3 16 8 0
85 5 32 32 0
86 1 2 8 0
87 5 1 16 0
88 1 1 8 0
89 1 16 16 0
90 8 1 32 0
91 6 32 32 0
92 8 16 16 0
93 6 4 16 0
94 5 16 64 0
95 3 16 64 0
96 7 8 128 0
97 1 2 32 0
98 6 2 32 0
99 8 32 128 0
100 6 8 128 0
101 6 4 16 0
102 5 8 128 0
103 3 8 128 0
104 1 16 16 0
105 7 2 64 0
106 3 1 128 0
107 8 4 8 0
108 3 8 8 0
109 3 16 64 0
110 3 4 128 0
111 5 32 16 0
112 4 1 8 0
113 2 4 16 0
114 1 8 32 0
115 4 1 16 0
116 7 16 64 0
117 4 1 32 0
117
0 1 73
0 2 44
0 3 4
0 4 60
0 5 78
0 6 25
0 7 17
0 8 89
0 9 45
0 10 38
0 11 21
0 12 13
0 13 9
0 14 38
0 15 2
0 16 24
0 17 32
0 18 4
0 19 58
0 20 23
0 21 15
0 22 59
0 23 95
0 24 66
0 25 75
0 26 82
0 27 15
0 28 12
0 29 67
0 30 57
0 31 78
0 32 54
0 33 74
0 34 51
0 35 43
0 36 98
0 37 27
0 38 17
0 39 14
0 40 21
0 41 90
0 42 81
0 43 83
0 44 1
0 45 90
0 46 13
0 47 75
0 48 7
0 49 58
0 50 26
0 51 83
0 52 54
0 53 23
0 54 89
0 55 94
0 56 18
0 57 5
0 58 38
0 59 85
0 60 46
0 61 83
0 62 11
0 63 15
0 64 79
0 65 30
0 66 14
0 67 98
0 68 44
0 69 7
0 70 79
0 71 88
0 72 47
0 73 17
0 74 5
0 75 74
0 76 66
0 77 66
0 78 58
0 79 12
0 80 49
0 81 11
0 82 10
0 83 56
0 84 98
0 85 58
0 86 15
0 87 89
0 88 31
0 89 95
0 90 94
0 91 70
0 92 89
0 93 30
0 94 85
0 95 86
0 96 62
0 97 27
0 98 98
0 99 51
0 100 9
0 101 7
0 102 7
0 103 75
0 104 34
0 105 18
0 106 37
0 107 52
0 108 28
0 109 9
0 110 73
0 111 28
0 112 17
0 113 38
0 114 84
0 115 85
0 116 44
0 117 58
