190
0 3 1 32 1
1 2 4 128 0
2 3 32 16 0
3 4 2 32 0
4 8 1 64 0
5 5 4 64 0
6 3 8 64 0
7 5 1 8 0
8 2 4 64 0
9 1 8 64 0
10 3 2 8 0
11 2 8 16 0
12 4 2 16 0
13 2 8 128 0
14 8 2 16 0
15 8 2 64 0
16 6 8 32 0
17 2 16 16 0
18 8 4 32 0
19 3 32 32 0
20 4 16 128 0
21 2 16 128 0
22 6 4 64 0
23 4 32 128 0
24 3 8 128 0
25 5 32 16 0
26 5 2 16 0
27 6 8 8 0
28 7 2 128 0
29 1 16 8 0
30 7 8 16 0
31 1 2 128 0
32 4 2 32 0
33 2 32 16 0
34 5 16 64 0
35 3 4 128 0
36 7 4 64 0
37 5 2 32 0
38 1 8 8 0
39 3 8 64 0
40 2 1 32 0
41 2 32 32 0
42 5 32 8 0
43 5 32 16 0
44 5 16 64 0
45 5 2 64 0
46 4 2 32 0
47 1 16 64 0
48 3 2 64 0
49 5 1 32 0
50 5 16 8 0
51 8 32 32 0
52 1 16 32 0
53 7 2 8 0
54 7 16 64 0
55 8 8 32 0
56 5 4 128 0
57 5 1 16 0
58 8 8 16 0
59 6 4 64 0
60 5 8 8 0
61 3 32 64 0
62 1 4 16 0
63 4 32 8 0
64 1 1 128 0
65 7 2 64 0
66 3 8 32 0
67 3 32 8 0
68 2 2 32 0
69 3 4 128 0
70 2 4 32 0
71 8 2 128 0
72 2 8 8 0
73 2 8 16 0
74 5 4 64 0
75 8 2 32 0
76 8 8 8 0
77 2 1 128 0
78 4 4 32 0
79 4 32 128 0
80 6 4 16 0
81 8 1 64 0
82 8 4 32 0
83 2 1 128 0
84 7 32 32 0
85 4 2 32 0
86 1 8 16 0
87 8 32 64 0
88 2 8 128 0
89 7 16 128 0
90 6 16 128 0
91 5 16 64 0
92 4 2 64 0
93 5 8 16 0
94 7 1 128 0
95 2 32 32 0
96 4 1 16 0
97 5 16 16 0
98 7 4 128 0
99 5 1 16 0
100 2 4 64 0
101 1 16 16 0
102 3 16 16 0
103 8 2 64 0
104 8 8 8 0
105 3 4 32 0
106 1 16 64 0
107 3 16 128 0
108 7 1 64 0
109 7 2 32 0
110 5 4 32 0
111 6 2 64 0
112 8 1 32 0
113 5 2 128 0
114 6 8 8 0
115 2 4 64 0
116 2 16 16 0
117 1 16 32 0
118 8 8 64 0
119 1 2 16 0
120 1 2 128 0
121 6 2 32 0
122 8 8 8 0
123 2 4 128 0
124 7 1 128 0
125 5 32 64 0
126 5 8 64 0
127 5 4 32 0
128 1 4 128 0
129 6 2 16 0
130 6 4 128 0
131 5 8 32 0
132 2 8 128 0
133 6 32 128 0
134 8 8 16 0
135 6 16 64 0
136 7 8 32 0
137 6 1 32 0
138 3 32 16 0
139 7 4 64 0
140 7 4 8 0
141 1 32 8 0
142 7 4 32 0
143 6 16 16 0
144 6 4 128 0
145 2 4 128 0
146 2 2 32 0
147 6 1 64 0
148 7 1 16 0
149 6 32 16 0
150 1 2 128 0
151 8 16 32 0
152 2 32 16 0
153 7 8 8 0
154 1 1 16 0
155 2 4 32 0
156 4 16 32 0
157 6 4 32 0
158 8 1 64 0
159 5 8 64 0
160 4 2 128 0
161 5 4 32 0
162 5 8 32 0
163 2 8 128 0
164 3 4 8 0
165 1 32 8 0
166 6 1 32 0
167 1 16 8 0
168 3 8 16 0
169 5 32 32 0
170 5 8 128 0
171 8 16 32 0
172 1 4 64 0
173 3 1 64 0
174 4 2 32 0
175 3 2 16 0
176 4 2 128 0
177 3 16 8 0
178 5 8 128 0
179 7 1 32 0
180 3 16 128 0
181 4 2 128 0
182 8 32 128 0
183 4 2 32 0
184 1 4 16 0
185 1 32 128 0
186 3 8 8 0
187 2 8 128 0
188 6 4 8 0
189 2 1 64 0
189
0 1 13
0 2 9
0 3 75
0 4 58
0 5 95
0 6 84
0 7 25
0 8 7
0 9 12
0 10 18
0 11 24
0 12 76
0 13 6
0 14 73
0 15 6
0 16 83
0 17 4
0 18 81
0 19 14
0 20 41
0 21 20
0 22 94
0 23 32
0 24 93
0 25 36
0 26 55
0 27 5
0 28 86
0 29 94
0 30 48
0 31 86
0 32 79
0 33 36
0 34 1
0 35 29
0 36 17
0 37 46
0 38 58
0 39 71
0 40 38
0 41 9
0 42 4
0 43 21
0 44 84
0 45 36
0 46 79
0 47 56
0 48 35
0 49 59
0 50 89
0 51 30
0 52 39
0 53 57
0 54 41
0 55 58
0 56 71
0 57 49
0 58 81
0 59 74
0 60 82
0 61 76
0 62 88
0 63 64
0 64 43
0 65 100
0 66 44
0 67 39
0 68 99
0 69 66
0 70 47
0 71 45
0 72 24
0 73 53
0 74 12
0 75 52
0 76 60
0 77 48
0 78 17
0 79 7
0 80 96
0 81 92
0 82 2
0 83 60
0 84 74
0 85 48
0 86 34
0 87 19
0 88 66
0 89 45
0 90 37
0 91 89
0 92 100
0 93 70
0 94 46
0 95 82
0 96 67
0 97 7
0 98 2
0 99 89
0 100 60
0 101 23
0 102 95
0 103 31
0 104 79
0 105 88
0 106 63
0 107 6
0 108 35
0 109 78
0 110 74
0 111 79
0 112 37
0 113 31
0 114 69
0 115 78
0 116 67
0 117 99
0 118 1
0 119 62
0 120 67
0 121 26
0 122 16
0 123 80
0 124 70
0 125 94
0 126 19
0 127 48
0 128 18
0 129 77
0 130 71
0 131 100
0 132 24
0 133 71
0 134 35
0 135 19
0 136 10
0 137 14
0 138 51
0 139 4
0 140 4
0 141 88
0 142 47
0 143 52
0 144 67
0 145 5
0 146 56
0 147 72
0 148 96
0 149 93
0 150 69
0 151 62
0 152 8
0 153 74
0 154 35
0 155 46
0 156 81
0 157 22
0 158 3
0 159 54
0 160 5
0 161 8
0 162 20
0 163 27
0 164 4
0 165 27
0 166 86
0 167 90
0 168 23
0 169 58
0 170 4
0 171 8
0 172 63
0 173 58
0 174 91
0 175 57
0 176 29
0 177 75
0 178 8
0 179 94
0 180 17
0 181 88
0 182 47
0 183 80
0 184 47
0 185 34
0 186 22
0 187 4
0 188 18
0 189 48
