162
0 2 1 32 1
1 4 4 16 0
2 6 4 32 0
3 8 1 16 0
4 8 8 16 0
5 8 2 8 0
6 8 16 64 0
7 8 32 128 0
8 4 4 128 0
9 2 16 8 0
10 8 4 32 0
11 8 32 8 0
12 1 2 16 0
13 2 32 16 0
14 3 4 16 0
15 2 32 128 0
16 6 16 128 0
17 6 4 64 0
18 5 8 8 0
19 2 8 16 0
20 4 1 128 0
21 6 8 8 0
22 8 16 128 0
23 1 16 64 0
24 1 1 32 0
25 6 8 8 0
26 5 4 16 0
27 1 1 16 0
28 1 2 32 0
29 5 2 32 0
30 1 4 64 0
31 7 8 8 0
32 8 8 128 0
33 2 16 128 0
34 5 2 8 0
35 5 32 64 0
36 8 4 64 0
37 1 1 128 0
38 4 8 8 0
39 5 16 32 0
40 1 16 8 0
41 2 2 32 0
42 5 8 16 0
43 4 16 8 0
44 4 8 128 0
45 3 32 128 0
46 5 8 128 0
47 4 2 64 0
48 6 8 8 0
49 1 32 32 0
50 7 1 64 0
51 2 2 32 0
52 2 1 8 0
53 8 4 8 0
54 8 16 32 0
55 7 32 64 0
56 7 2 32 0
57 7 2 8 0
58 3 32 32 0
59 7 8 16 0
60 4 2 64 0
61 4 4 64 0
62 3 4 64 0
63 2 4 8 0
64 4 8 32 0
65 2 8 16 0
66 6 2 64 0
67 1 16 8 0
68 4 4 8 0
69 2 8 128 0
70 1 2 128 0
71 3 4 16 0
72 2 2 128 0
73 5 1 64 0
74 8 32 16 0
75 3 2 16 0
76 6 1 16 0
77 4 4 16 0
78 1 2 64 0
79 8 32 64 0
80 4 4 64 0
81 7 2 64 0
82 5 32 8 0
83 1 8 16 0
84 2 2 16 0
85 5 8 32 0
86 2 32 8 0
87 7 8 64 0
88 4 1 64 0
89 7 32 32 0
90 4 32 128 0
91 2 32 16 0
92 2 8 32 0
93 1 1 128 0
94 8 4 16 0
95 1 2 32 0
96 5 2 16 0
97 6 1 32 0
98 8 32 8 0
99 1 16 64 0
100 1 1 16 0
101 7 2 128 0
102 4 4 16 0
103 1 2 8 0
104 1 8 64 0
105 5 8 16 0
106 1 8 8 0
107 3 2 64 0
108 3 1 64 0
109 8 1 64 0
110 3 1 8 0
111 8 16 128 0
112 4 32 16 0
113 1 16 128 0
114 3 4 8 0
115 8 2 16 0
116 5 1 32 0
117 5 32 8 0
118 7 16 128 0
119 6 1 128 0
120 6 1 8 0
121 7 1 8 0
122 3 2 128 0
123 5 4 32 0
124 8 4 128 0
125 7 16 64 0
126 4 2 64 0
127 6 2 16 0
128 2 32 32 0
129 1 2 128 0
130 8 32 32 0
131 5 16 16 0
132 7 8 32 0
133 6 32 16 0
134 2 32 128 0
135 3 1 128 0
136 7 4 128 0
137 8 2 128 0
138 2 1 32 0
139 4 8 8 0
140 7 4 64 0
141 6 4 8 0
142 6 8 64 0
143 5 1 16 0
144 8 4 8 0
145 2 4 64 0
146 1 32 128 0
147 5 1 64 0
148 6 4 8 0
149 4 4 64 0
150 3 2 16 0
151 8 2 128 0
152 7 2 32 0
153 6 4 16 0
154 1 32 64 0
155 4 4 64 0
156 5 4 64 0
157 8 16 16 0
158 2 8 16 0
159 4 8 64 0
160 8 1 8 0
161 1 1 64 0
161
0 1 9
0 2 99
0 3 88
0 4 2
0 5 64
0 6 20
0 7 16
0 8 21
0 9 40
0 10 87
0 11 29
0 12 99
0 13 100
0 14 37
0 15 77
0 16 61
0 17 63
0 18 25
0 19 2
0 20 70
0 21 59
0 22 62
0 23 21
0 24 70
0 25 27
0 26 10
0 27 94
0 28 94
0 29 77
0 30 53
0 31 3
0 32 83
0 33 43
0 34 71
0 35 10
0 36 56
0 37 71
0 38 66
0 39 1
0 40 6
0 41 75
0 42 51
0 43 96
0 44 27
0 45 63
0 46 70
0 47 27
0 48 88
0 49 20
0 50 80
0 51 3
0 52 54
0 53 1
0 54 3
0 55 69
0 56 62
0 57 54
0 58 90
0 59 46
0 60 47
0 61 3
0 62 29
0 63 70
0 64 5
0 65 97
0 66 39
0 67 22
0 68 71
0 69 15
0 70 10
0 71 31
0 72 62
0 73 37
0 74 99
0 75 48
0 76 68
0 77 3
0 78 87
0 79 75
0 80 93
0 81 20
0 82 12
0 83 59
0 84 26
0 85 22
0 86 4
0 87 64
0 88 64
0 89 30
0 90 23
0 91 42
0 92 11
0 93 88
0 94 95
0 95 66
0 96 94
0 97 3
0 98 72
0 99 44
0 100 50
0 101 77
0 102 51
0 103 34
0 104 8
0 105 42
0 106 37
0 107 71
0 108 1
0 109 75
0 110 78
0 111 89
0 112 65
0 113 88
0 114 79
0 115 83
0 116 53
0 117 68
0 118 17
0 119 65
0 120 56
0 121 96
0 122 44
0 123 91
0 124 8
0 125 90
0 126 89
0 127 88
0 128 54
0 129 31
0 130 4
0 131 27
0 132 14
0 133 45
0 134 37
0 135 28
0 136 64
0 137 28
0 138 87
0 139 37
0 140 12
0 141 100
0 142 30
0 143 45
0 144 9
0 145 64
0 146 49
0 147 6
0 148 86
0 149 69
0 150 52
0 151 36
0 152 32
0 153 3
0 154 11
0 155 31
0 156 22
0 157 89
0 158 36
0 159 48
0 160 29
0 161 97
