112 
0 24 256 1024 0
1 24 256 1024 0
2 24 256 1024 0
3 24 256 1024 0
4 24 256 1024 0
5 24 256 1024 0
6 24 256 1024 0
7 24 256 1024 0
8 24 256 1024 0
9 24 256 1024 0
10 24 256 1024 0
11 24 256 1024 0
12 24 256 1024 0
13 24 256 1024 0
14 24 256 1024 0
15 24 256 1024 0
16 24 256 1024 0
17 24 256 1024 0
18 24 256 1024 0
19 24 256 1024 0
20 24 256 1024 0
21 24 256 1024 0
22 24 256 1024 0
23 24 256 1024 0
24 24 256 1024 0
25 24 256 1024 0
26 24 256 1024 0
27 24 256 1024 0
28 24 256 1024 0
29 24 256 1024 0
30 24 256 1024 0
31 24 256 1024 0
32 24 256 1024 0
33 24 256 1024 0
34 24 256 1024 0
35 24 256 1024 0
36 24 256 1024 0
37 24 256 1024 0
38 24 256 1024 0
39 24 256 1024 0
40 24 256 1024 0
41 24 256 1024 0
42 24 256 1024 0
43 24 256 1024 0
44 24 256 1024 0
45 24 256 1024 0
46 24 256 1024 0
47 24 256 1024 0
48 24 256 1024 0
49 24 256 1024 0
50 24 256 1024 0
51 24 256 1024 0
52 24 256 1024 0
53 24 256 1024 0
54 24 256 1024 0
55 24 256 1024 0
56 24 256 1024 0
57 24 256 1024 0
58 24 256 1024 0
59 24 256 1024 0
60 24 256 1024 0
61 24 256 1024 0
62 24 256 1024 0
63 24 256 1024 0
64 24 256 1024 0
65 24 256 1024 0
66 24 256 1024 0
67 24 256 1024 0
68 24 256 1024 0
69 24 256 1024 0
70 24 256 1024 0
71 24 256 1024 0
72 24 256 1024 0
73 24 256 1024 0
74 24 256 1024 0
75 24 256 1024 0
76 24 256 1024 0
77 24 256 1024 0
78 24 256 1024 0
79 24 256 1024 0
80 24 256 1024 0
81 24 256 1024 0
82 24 256 1024 0
83 24 256 1024 0
84 24 256 1024 0
85 24 256 1024 0
86 24 256 1024 0
87 24 256 1024 0
88 24 256 1024 0
89 24 256 1024 0
90 24 256 1024 0
91 24 256 1024 0
92 24 256 1024 0
93 24 256 1024 0
94 24 256 1024 0
95 24 256 1024 0
96 24 256 1024 0
97 24 256 1024 0
98 24 256 1024 0
99 24 256 1024 0
100 24 256 1024 0
101 24 256 1024 0
102 24 256 1024 0
103 24 256 1024 0
104 24 256 1024 0
105 24 256 1024 0
106 24 256 1024 0
107 24 256 1024 1
108 24 256 1024 1
109 24 256 1024 1
110 24 256 1024 1
111 24 256 1024 1
109
0 108 1000  
1 108 1000  
2 108 1000  
3 108 1000  
4 108 1000  
5 108 1000  
6 108 1000  
7 108 1000  
8 108 1000  
9 108 1000  
10 108 1000  
11 108 1000  
13 108 1000  
14 108 1000  
15 108 1000  
16 108 1000  
17 108 1000  
18 109 1000  
19 109 1000  
20 109 1000  
21 109 1000  
22 109 1000  
23 109 1000  
24 109 1000
25 109 1000  
26 109 1000  
27 109 1000  
28 109 1000  
29 109 1000  
30 109 1000  
31 109 1000  
32 109 1000  
33 109 1000  
34 109 1000  
35 109 1000  
36 110 1000  
37 110 1000  
39 110 1000  
40 110 1000  
41 110 1000  
42 110 1000  
43 110 1000  
44 110 1000  
45 110 1000  
46 110 1000  
47 110 1000  
48 110 1000  
49 110 1000  
50 110 1000  
51 110 1000  
52 110 1000  
53 110 1000  
54 111 1000  
55 111 1000  
56 111 1000  
57 111 1000  
58 111 1000  
59 111 1000  
60 111 1000  
61 111 1000  
62 111 1000  
63 111 1000  
64 111 1000  
65 111 1000  
66 111 1000  
67 111 1000  
68 111 1000  
69 111 1000  
70 111 1000  
71 111 1000  
72 107 1000  
73 107 1000  
74 107 1000  
75 107 1000  
76 107 1000  
77 107 1000  
78 107 1000  
79 107 1000  
80 107 1000  
81 107 1000  
82 107 1000  
83 107 1000  
84 107 1000  
85 107 1000  
86 107 1000  
87 107 1000  
88 107 1000  
89 107 1000  
90 107 1000  
91 107 1000  
92 107 1000  
93 107 1000  
94 107 1000  
95 107 1000  
96 107 1000  
97 107 1000  
98 107 1000  
99 107 1000  
100 107 1000  
101 107 1000  
102 107 1000  
103 107 1000  
104 107 1000  
105 107 1000  
106 107 1000    
107 108 3000
109 108 3000  
110 108 3000  
111 108 3000
