44
0 2 2 32 1
1 3 4 8 1
2 8 32 32 1
3 3 32 32 1
4 8 1 32 1
5 6 32 8 1
6 7 8 128 1
7 1 32 64 1
8 7 16 128 0
9 7 8 64 0
10 3 32 64 0
11 4 1 16 0
12 5 2 64 0
13 4 8 8 0
14 2 8 16 0
15 8 2 128 0
16 5 16 8 0
17 5 2 32 0
18 6 32 16 0
19 1 32 64 0
20 4 32 64 0
21 2 1 64 0
22 3 32 16 0
23 2 8 16 0
24 2 8 32 0
25 2 4 128 0
26 3 2 128 0
27 2 4 32 0
28 6 4 16 0
29 2 4 16 0
30 8 4 64 0
31 7 32 64 0
32 7 4 64 0
33 6 16 16 0
34 7 32 16 0
35 3 2 128 0
36 3 16 32 0
37 8 32 32 0
38 6 2 128 0
39 6 8 32 0
40 5 16 64 0
41 7 2 16 0
42 2 16 8 0
43 8 4 8 0
52
0 4 65
0 5 81
0 6 80
0 7 4
1 4 61
1 5 55
1 6 77
1 7 44
2 4 46
2 5 32
2 6 58
2 7 9
3 4 47
3 5 84
3 6 80
3 7 44
0 8 79
0 9 57
0 10 25
0 11 10
0 12 84
0 13 10
0 14 65
0 15 83
0 16 73
1 17 50
1 18 81
1 19 38
1 20 34
1 21 51
1 22 73
1 23 63
1 24 13
1 25 73
2 26 7
2 27 44
2 28 56
2 29 49
2 30 63
2 31 77
2 32 66
2 33 1
2 34 61
3 35 11
3 36 66
3 37 84
3 38 77
3 39 55
3 40 56
3 41 56
3 42 47
3 43 37
