24
0 4 4 64 1
1 6 32 32 1
2 3 16 16 1
3 4 4 128 1
4 1 2 64 1
5 6 16 128 1
6 7 2 128 1
7 2 32 32 1
8 8 32 8 1
9 6 8 8 0
10 4 2 128 0
11 8 1 64 0
12 7 4 128 0
13 6 16 64 0
14 5 16 8 0
15 5 2 64 0
16 4 2 16 0
17 6 32 16 0
18 5 4 8 0
19 3 8 64 0
20 8 16 8 0
21 5 32 8 0
22 1 1 64 0
23 3 8 64 0
33
0 3 65
0 4 37
0 5 30
1 3 58
1 4 2
1 5 77
2 3 86
2 4 1
2 5 53
3 6 62
3 7 61
3 8 14
4 6 78
4 7 55
4 8 36
5 6 60
5 7 12
5 8 40
3 9 42
3 10 91
3 11 63
3 12 13
3 13 24
4 14 55
4 15 74
4 16 94
4 17 41
4 18 5
5 19 91
5 20 7
5 21 4
5 22 90
5 23 46
