48
0 8 1 8 1
1 4 2 16 1
2 4 2 32 1
3 7 4 128 1
4 2 2 128 1
5 7 4 16 1
6 4 2 64 1
7 7 4 32 1
8 8 2 16 1
9 1 2 16 1
10 3 8 64 1
11 3 16 64 1
12 6 32 32 1
13 2 16 16 1
14 6 1 8 1
15 8 2 32 1
16 5 1 128 1
17 1 16 8 1
18 5 1 64 1
19 3 2 8 1
20 8 1 8 0
21 3 8 8 0
22 7 32 8 0
23 4 8 16 0
24 8 32 32 0
25 8 1 64 0
26 5 2 8 0
27 6 16 128 0
28 2 32 64 0
29 3 32 128 0
30 2 2 16 0
31 7 4 64 0
32 4 2 16 0
33 1 4 32 0
34 8 8 16 0
35 6 4 32 0
36 3 8 32 0
37 2 8 64 0
38 2 1 64 0
39 1 4 32 0
40 2 2 64 0
41 4 8 32 0
42 7 2 64 0
43 5 32 32 0
44 6 4 128 0
45 2 4 32 0
46 2 1 16 0
47 4 32 8 0
92
0 4 3
0 5 16
0 6 40
0 7 75
1 4 58
1 5 71
1 6 75
1 7 18
2 4 49
2 5 47
2 6 27
2 7 16
3 4 33
3 5 64
3 6 62
3 7 70
4 8 67
4 9 40
4 10 30
4 11 57
5 8 20
5 9 60
5 10 79
5 11 25
6 8 16
6 9 52
6 10 7
6 11 87
7 8 90
7 9 22
7 10 62
7 11 33
8 12 90
8 13 94
8 14 19
8 15 6
9 12 56
9 13 8
9 14 1
9 15 2
10 12 27
10 13 28
10 14 15
10 15 58
11 12 49
11 13 47
11 14 86
11 15 25
12 16 24
12 17 90
12 18 3
12 19 76
13 16 32
13 17 79
13 18 30
13 19 27
14 16 89
14 17 38
14 18 9
14 19 83
15 16 75
15 17 92
15 18 84
15 19 44
12 20 100
12 21 13
12 22 51
12 23 92
12 24 74
12 25 28
12 26 5
13 27 81
13 28 40
13 29 31
13 30 95
13 31 48
13 32 34
13 33 19
14 34 82
14 35 7
14 36 91
14 37 16
14 38 52
14 39 46
14 40 54
15 41 9
15 42 9
15 43 69
15 44 15
15 45 98
15 46 77
15 47 28
