44
0 4 2 128 1
1 6 2 8 1
2 1 32 64 1
3 7 4 128 1
4 2 32 32 1
5 1 2 16 1
6 6 16 8 1
7 2 32 16 1
8 1 8 128 1
9 1 4 64 1
10 7 2 32 1
11 4 2 128 1
12 6 2 128 0
13 5 16 64 0
14 7 1 64 0
15 1 16 32 0
16 2 1 128 0
17 3 32 16 0
18 3 2 16 0
19 5 4 32 0
20 8 1 64 0
21 3 2 32 0
22 8 1 128 0
23 3 8 128 0
24 6 16 128 0
25 3 16 32 0
26 1 8 64 0
27 2 8 8 0
28 5 32 32 0
29 1 1 64 0
30 7 1 128 0
31 1 1 128 0
32 6 2 32 0
33 8 1 16 0
34 3 8 16 0
35 8 8 8 0
36 5 32 128 0
37 7 8 32 0
38 5 2 64 0
39 7 2 32 0
40 2 2 16 0
41 1 16 128 0
42 2 2 64 0
43 8 2 64 0
64
0 4 98
0 5 14
0 6 80
0 7 34
1 4 93
1 5 97
1 6 49
1 7 74
2 4 84
2 5 35
2 6 96
2 7 72
3 4 68
3 5 18
3 6 46
3 7 16
4 8 92
4 9 14
4 10 67
4 11 48
5 8 42
5 9 12
5 10 13
5 11 60
6 8 95
6 9 48
6 10 46
6 11 35
7 8 19
7 9 48
7 10 14
7 11 74
4 12 58
4 13 91
4 14 15
4 15 10
4 16 57
4 17 95
4 18 48
4 19 24
5 20 93
5 21 13
5 22 54
5 23 3
5 24 65
5 25 29
5 26 11
5 27 84
6 28 42
6 29 24
6 30 40
6 31 96
6 32 68
6 33 86
6 34 82
6 35 71
7 36 38
7 37 84
7 38 13
7 39 19
7 40 80
7 41 44
7 42 45
7 43 7
