48
0 1 1 32 1
1 8 4 16 1
2 5 4 128 1
3 5 8 16 1
4 7 32 8 1
5 3 32 32 1
6 7 2 8 1
7 8 16 8 1
8 4 1 64 1
9 4 16 128 1
10 2 32 8 1
11 8 4 128 1
12 2 1 64 1
13 5 8 64 1
14 7 2 64 1
15 1 1 32 1
16 2 4 16 1
17 7 16 8 1
18 6 8 8 0
19 1 8 32 0
20 1 4 16 0
21 4 2 8 0
22 8 16 64 0
23 3 32 32 0
24 5 4 32 0
25 5 8 128 0
26 3 32 128 0
27 1 16 64 0
28 3 8 16 0
29 5 8 16 0
30 3 1 16 0
31 6 1 64 0
32 3 16 128 0
33 4 16 32 0
34 2 32 32 0
35 4 16 32 0
36 5 2 8 0
37 1 32 128 0
38 2 8 8 0
39 4 8 32 0
40 1 16 16 0
41 3 16 64 0
42 3 4 32 0
43 1 2 32 0
44 7 1 128 0
45 1 2 32 0
46 2 2 16 0
47 7 8 16 0
75
0 3 50
0 4 33
0 5 7
1 3 52
1 4 75
1 5 5
2 3 67
2 4 5
2 5 57
3 6 49
3 7 83
3 8 20
4 6 9
4 7 20
4 8 97
5 6 73
5 7 11
5 8 74
6 9 15
6 10 47
6 11 71
7 9 77
7 10 72
7 11 47
8 9 94
8 10 39
8 11 61
9 12 80
9 13 34
9 14 23
10 12 2
10 13 28
10 14 74
11 12 26
11 13 84
11 14 87
12 15 93
12 16 70
12 17 1
13 15 75
13 16 100
13 17 42
14 15 21
14 16 65
14 17 35
12 18 58
12 19 20
12 20 9
12 21 10
12 22 81
12 23 27
12 24 33
12 25 79
12 26 77
12 27 94
13 28 29
13 29 22
13 30 46
13 31 95
13 32 46
13 33 63
13 34 72
13 35 15
13 36 13
13 37 96
14 38 4
14 39 64
14 40 100
14 41 83
14 42 88
14 43 63
14 44 46
14 45 78
14 46 42
14 47 22
