24
0 3 32 128 1
1 6 32 16 1
2 5 1 8 1
3 7 8 16 1
4 2 2 64 1
5 4 16 8 1
6 3 32 16 1
7 5 2 32 1
8 3 32 8 1
9 6 2 128 0
10 4 2 128 0
11 5 8 32 0
12 6 1 32 0
13 3 8 64 0
14 6 32 8 0
15 7 16 8 0
16 8 4 16 0
17 4 8 16 0
18 7 32 32 0
19 6 32 64 0
20 8 2 128 0
21 3 16 128 0
22 4 16 16 0
23 7 32 32 0
33
0 3 90
0 4 30
0 5 89
1 3 70
1 4 6
1 5 66
2 3 55
2 4 12
2 5 75
3 6 37
3 7 54
3 8 98
4 6 61
4 7 21
4 8 32
5 6 16
5 7 82
5 8 3
3 9 30
3 10 79
3 11 6
3 12 28
3 13 64
4 14 11
4 15 52
4 16 3
4 17 65
4 18 42
5 19 34
5 20 7
5 21 51
5 22 57
5 23 82
