48
0 7 1 128 1
1 8 4 64 1
2 1 8 32 1
3 6 4 16 1
4 3 4 8 1
5 2 4 128 1
6 5 2 128 1
7 5 2 64 1
8 2 8 8 0
9 2 2 32 0
10 4 16 128 0
11 1 16 64 0
12 4 2 8 0
13 8 16 64 0
14 3 8 128 0
15 5 8 32 0
16 6 16 128 0
17 6 8 8 0
18 3 32 64 0
19 6 16 8 0
20 4 8 8 0
21 2 4 32 0
22 8 2 32 0
23 2 16 32 0
24 2 4 128 0
25 6 16 128 0
26 2 8 8 0
27 1 4 128 0
28 3 16 8 0
29 7 16 8 0
30 2 4 16 0
31 1 8 32 0
32 4 4 128 0
33 1 2 64 0
34 7 1 64 0
35 7 4 64 0
36 4 8 128 0
37 3 16 64 0
38 4 1 16 0
39 5 32 128 0
40 3 16 32 0
41 3 1 128 0
42 6 2 16 0
43 1 8 16 0
44 3 1 16 0
45 1 8 128 0
46 7 4 128 0
47 1 2 64 0
56
0 4 2
0 5 64
0 6 54
0 7 63
1 4 45
1 5 86
1 6 84
1 7 23
2 4 30
2 5 66
2 6 70
2 7 46
3 4 47
3 5 15
3 6 91
3 7 87
0 8 74
0 9 65
0 10 42
0 11 9
0 12 40
0 13 19
0 14 86
0 15 65
0 16 78
0 17 60
1 18 14
1 19 67
1 20 9
1 21 11
1 22 68
1 23 84
1 24 99
1 25 33
1 26 37
1 27 19
2 28 2
2 29 21
2 30 98
2 31 96
2 32 11
2 33 58
2 34 41
2 35 57
2 36 85
2 37 57
3 38 63
3 39 84
3 40 48
3 41 35
3 42 91
3 43 42
3 44 52
3 45 73
3 46 21
3 47 13
