56
0 1 8 64 1
1 8 2 8 1
2 7 2 64 1
3 1 1 8 1
4 4 32 128 1
5 8 1 128 1
6 4 4 64 1
7 5 16 16 1
8 6 32 128 1
9 1 8 64 1
10 1 8 32 1
11 4 16 64 1
12 5 4 8 1
13 8 2 16 1
14 5 8 64 1
15 6 1 32 1
16 1 8 128 1
17 1 2 16 1
18 2 4 32 1
19 7 2 32 1
20 3 32 32 1
21 6 2 128 1
22 3 16 32 1
23 6 16 16 1
24 2 8 16 0
25 8 1 64 0
26 5 16 64 0
27 3 2 16 0
28 8 4 64 0
29 3 32 64 0
30 2 16 8 0
31 2 8 16 0
32 7 1 8 0
33 6 2 64 0
34 5 32 64 0
35 3 8 32 0
36 8 8 32 0
37 8 16 8 0
38 2 1 128 0
39 5 8 128 0
40 5 2 8 0
41 3 1 32 0
42 5 8 32 0
43 6 4 64 0
44 6 1 32 0
45 2 2 32 0
46 3 16 16 0
47 3 32 128 0
48 7 16 16 0
49 3 1 8 0
50 8 4 64 0
51 8 32 128 0
52 8 1 32 0
53 5 32 64 0
54 2 32 8 0
55 1 8 8 0
112
0 4 46
0 5 49
0 6 36
0 7 77
1 4 100
1 5 26
1 6 62
1 7 33
2 4 77
2 5 50
2 6 17
2 7 42
3 4 54
3 5 48
3 6 75
3 7 67
4 8 26
4 9 73
4 10 67
4 11 57
5 8 50
5 9 67
5 10 16
5 11 16
6 8 82
6 9 83
6 10 36
6 11 85
7 8 44
7 9 60
7 10 14
7 11 80
8 12 16
8 13 82
8 14 14
8 15 17
9 12 41
9 13 50
9 14 21
9 15 66
10 12 81
10 13 77
10 14 78
10 15 48
11 12 82
11 13 17
11 14 7
11 15 59
12 16 39
12 17 15
12 18 63
12 19 10
13 16 99
13 17 23
13 18 89
13 19 90
14 16 34
14 17 91
14 18 71
14 19 25
15 16 85
15 17 40
15 18 68
15 19 11
16 20 36
16 21 37
16 22 46
16 23 30
17 20 29
17 21 75
17 22 67
17 23 82
18 20 59
18 21 45
18 22 73
18 23 79
19 20 35
19 21 37
19 22 67
19 23 34
16 24 38
16 25 50
16 26 75
16 27 6
16 28 70
16 29 65
16 30 81
16 31 34
17 32 51
17 33 50
17 34 15
17 35 32
17 36 87
17 37 56
17 38 57
17 39 68
18 40 31
18 41 39
18 42 94
18 43 14
18 44 75
18 45 44
18 46 63
18 47 95
19 48 87
19 49 43
19 50 28
19 51 2
19 52 96
19 53 87
19 54 18
19 55 71
