55
0 2 1 64 1
1 7 16 16 1
2 4 16 16 1
3 2 8 16 1
4 8 16 64 1
5 2 8 8 1
6 4 32 64 1
7 8 32 64 1
8 6 1 32 1
9 3 1 8 1
10 2 1 32 0
11 3 16 32 0
12 1 4 16 0
13 1 1 16 0
14 2 8 8 0
15 2 32 8 0
16 6 1 128 0
17 2 1 8 0
18 7 8 128 0
19 5 16 8 0
20 5 2 128 0
21 5 1 8 0
22 1 1 64 0
23 8 16 128 0
24 6 2 16 0
25 6 2 32 0
26 1 4 64 0
27 8 8 16 0
28 6 8 16 0
29 7 1 64 0
30 7 4 64 0
31 4 2 64 0
32 1 2 8 0
33 2 1 16 0
34 5 8 16 0
35 3 2 8 0
36 8 1 128 0
37 8 4 32 0
38 7 2 64 0
39 2 2 32 0
40 5 8 16 0
41 1 32 32 0
42 7 2 128 0
43 3 8 64 0
44 6 8 128 0
45 6 16 16 0
46 2 4 16 0
47 6 32 128 0
48 2 2 64 0
49 8 16 32 0
50 5 32 64 0
51 5 32 64 0
52 2 2 128 0
53 6 32 128 0
54 3 1 32 0
70
0 5 63
0 6 18
0 7 4
0 8 24
0 9 74
1 5 47
1 6 30
1 7 31
1 8 7
1 9 2
2 5 85
2 6 70
2 7 83
2 8 64
2 9 93
3 5 21
3 6 18
3 7 2
3 8 24
3 9 38
4 5 91
4 6 5
4 7 46
4 8 56
4 9 85
0 10 70
0 11 27
0 12 86
0 13 60
0 14 13
0 15 72
0 16 47
0 17 54
0 18 94
1 19 16
1 20 38
1 21 65
1 22 3
1 23 80
1 24 7
1 25 48
1 26 48
1 27 60
2 28 61
2 29 10
2 30 7
2 31 65
2 32 30
2 33 50
2 34 59
2 35 87
2 36 42
3 37 97
3 38 87
3 39 77
3 40 9
3 41 16
3 42 60
3 43 49
3 44 60
3 45 74
4 46 68
4 47 59
4 48 75
4 49 84
4 50 73
4 51 86
4 52 6
4 53 61
4 54 12
