60
0 3 4 8 1
1 8 1 128 1
2 4 4 128 1
3 7 1 64 1
4 3 1 64 1
5 3 2 128 1
6 3 8 32 1
7 6 8 128 1
8 2 32 8 1
9 4 32 64 1
10 5 8 128 1
11 7 4 32 1
12 7 1 64 1
13 2 2 32 1
14 5 32 128 1
15 6 32 64 1
16 2 16 8 1
17 2 8 128 1
18 7 4 8 1
19 3 32 16 1
20 3 1 32 0
21 1 2 16 0
22 3 16 32 0
23 3 2 16 0
24 8 1 8 0
25 5 8 8 0
26 1 8 64 0
27 6 8 64 0
28 3 1 128 0
29 3 32 16 0
30 7 32 16 0
31 5 32 64 0
32 3 32 128 0
33 2 16 32 0
34 7 2 16 0
35 7 8 128 0
36 7 32 8 0
37 6 8 32 0
38 2 32 128 0
39 5 32 8 0
40 1 16 64 0
41 4 2 128 0
42 3 2 16 0
43 6 2 8 0
44 6 1 64 0
45 5 1 32 0
46 5 16 32 0
47 1 8 64 0
48 3 4 16 0
49 2 32 64 0
50 6 4 32 0
51 2 4 16 0
52 3 2 16 0
53 2 16 16 0
54 6 16 32 0
55 7 32 32 0
56 3 4 128 0
57 5 8 128 0
58 5 2 32 0
59 5 2 8 0
104
0 4 14
0 5 100
0 6 85
0 7 54
1 4 97
1 5 97
1 6 95
1 7 64
2 4 88
2 5 71
2 6 28
2 7 37
3 4 26
3 5 28
3 6 41
3 7 58
4 8 68
4 9 68
4 10 15
4 11 25
5 8 76
5 9 77
5 10 47
5 11 55
6 8 74
6 9 83
6 10 3
6 11 10
7 8 65
7 9 73
7 10 73
7 11 87
8 12 66
8 13 14
8 14 81
8 15 41
9 12 56
9 13 99
9 14 75
9 15 17
10 12 12
10 13 88
10 14 94
10 15 53
11 12 75
11 13 65
11 14 11
11 15 60
12 16 47
12 17 26
12 18 99
12 19 67
13 16 90
13 17 83
13 18 45
13 19 73
14 16 41
14 17 1
14 18 25
14 19 95
15 16 2
15 17 59
15 18 84
15 19 65
12 20 42
12 21 37
12 22 60
12 23 19
12 24 23
12 25 51
12 26 96
12 27 61
12 28 9
12 29 43
13 30 39
13 31 6
13 32 87
13 33 97
13 34 1
13 35 100
13 36 27
13 37 34
13 38 6
13 39 37
14 40 66
14 41 14
14 42 99
14 43 7
14 44 92
14 45 79
14 46 39
14 47 38
14 48 29
14 49 97
15 50 52
15 51 5
15 52 98
15 53 68
15 54 86
15 55 20
15 56 20
15 57 38
15 58 62
15 59 33
