28
0 4 8 32 1
1 4 8 16 1
2 3 8 64 1
3 7 1 8 1
4 4 32 64 1
5 5 4 8 1
6 4 16 128 1
7 6 1 32 1
8 6 8 8 0
9 6 1 64 0
10 5 8 32 0
11 2 16 128 0
12 7 32 8 0
13 6 1 16 0
14 6 16 8 0
15 3 1 128 0
16 3 4 8 0
17 8 1 32 0
18 7 32 64 0
19 3 8 32 0
20 2 16 64 0
21 8 4 32 0
22 3 8 128 0
23 5 32 16 0
24 3 4 16 0
25 3 2 16 0
26 8 4 8 0
27 1 1 32 0
36
0 4 85
0 5 40
0 6 4
0 7 98
1 4 35
1 5 77
1 6 76
1 7 64
2 4 36
2 5 89
2 6 13
2 7 85
3 4 74
3 5 95
3 6 89
3 7 87
0 8 53
0 9 57
0 10 62
0 11 76
0 12 70
1 13 2
1 14 6
1 15 26
1 16 95
1 17 11
2 18 47
2 19 66
2 20 90
2 21 4
2 22 41
3 23 67
3 24 3
3 25 58
3 26 40
3 27 65
