34
0 7 32 32 1
1 2 16 128 1
2 4 8 16 1
3 1 4 32 1
4 5 4 64 1
5 7 1 64 1
6 8 4 8 1
7 7 4 16 1
8 6 1 32 1
9 8 4 16 1
10 5 16 16 1
11 2 16 16 1
12 1 8 8 1
13 4 16 16 1
14 8 1 16 0
15 8 4 128 0
16 8 16 64 0
17 7 2 32 0
18 1 8 8 0
19 8 8 16 0
20 2 8 16 0
21 4 16 8 0
22 4 4 16 0
23 4 2 32 0
24 7 8 32 0
25 1 8 32 0
26 2 1 64 0
27 3 32 32 0
28 5 4 8 0
29 4 32 16 0
30 8 4 32 0
31 2 2 32 0
32 5 2 32 0
33 6 16 16 0
44
0 2 50
0 3 46
1 2 21
1 3 67
2 4 89
2 5 12
3 4 11
3 5 1
4 6 11
4 7 41
5 6 80
5 7 35
6 8 93
6 9 78
7 8 13
7 9 75
8 10 76
8 11 85
9 10 47
9 11 37
10 12 15
10 13 67
11 12 49
11 13 40
10 14 39
10 15 26
10 16 85
10 17 28
10 18 71
10 19 66
10 20 1
10 21 79
10 22 92
10 23 17
11 24 22
11 25 73
11 26 41
11 27 95
11 28 2
11 29 51
11 30 9
11 31 41
11 32 72
11 33 52
