32
0 4 8 64 1
1 6 8 64 1
2 1 2 128 1
3 1 16 128 1
4 1 32 128 1
5 4 1 8 1
6 5 1 64 1
7 5 32 64 1
8 1 16 128 0
9 5 16 16 0
10 5 2 128 0
11 3 1 128 0
12 8 32 32 0
13 2 1 8 0
14 8 4 16 0
15 3 1 64 0
16 5 8 64 0
17 2 8 128 0
18 6 4 64 0
19 4 8 16 0
20 2 2 8 0
21 7 32 16 0
22 7 1 16 0
23 5 32 128 0
24 7 8 128 0
25 1 8 8 0
26 2 32 64 0
27 2 32 32 0
28 8 8 8 0
29 4 8 128 0
30 7 4 16 0
31 2 1 128 0
40
0 4 4
0 5 16
0 6 6
0 7 4
1 4 64
1 5 29
1 6 20
1 7 77
2 4 67
2 5 53
2 6 65
2 7 24
3 4 63
3 5 60
3 6 52
3 7 70
0 8 46
0 9 7
0 10 71
0 11 72
0 12 39
0 13 75
1 14 83
1 15 3
1 16 15
1 17 65
1 18 46
1 19 5
2 20 85
2 21 70
2 22 99
2 23 73
2 24 76
2 25 65
3 26 36
3 27 15
3 28 13
3 29 98
3 30 41
3 31 20
