64
0 1 1 16 1
1 2 16 128 1
2 2 1 128 1
3 8 4 8 1
4 6 8 128 1
5 7 32 128 1
6 7 4 128 1
7 7 32 32 1
8 5 2 64 1
9 8 4 32 1
10 1 8 8 1
11 1 1 64 1
12 1 4 8 1
13 1 4 64 1
14 2 16 32 1
15 5 32 64 1
16 8 32 16 1
17 7 32 128 1
18 3 4 64 1
19 8 16 8 1
20 8 32 16 1
21 3 1 64 1
22 8 2 32 1
23 3 16 64 1
24 4 32 64 1
25 3 4 32 1
26 3 1 8 1
27 5 4 32 1
28 1 4 32 0
29 2 16 64 0
30 5 2 16 0
31 1 2 64 0
32 2 2 16 0
33 5 4 8 0
34 8 32 16 0
35 6 8 128 0
36 3 8 64 0
37 3 16 128 0
38 1 16 8 0
39 1 8 64 0
40 1 4 16 0
41 1 4 32 0
42 3 1 32 0
43 1 1 128 0
44 5 32 128 0
45 8 8 32 0
46 8 8 16 0
47 1 2 128 0
48 7 8 128 0
49 1 8 32 0
50 8 4 16 0
51 4 2 64 0
52 4 1 8 0
53 4 1 64 0
54 8 4 128 0
55 3 32 32 0
56 2 2 64 0
57 6 32 16 0
58 2 2 32 0
59 5 8 8 0
60 7 2 128 0
61 1 4 128 0
62 1 1 16 0
63 3 2 64 0
132
0 4 28
0 5 31
0 6 32
0 7 95
1 4 80
1 5 31
1 6 68
1 7 66
2 4 85
2 5 65
2 6 20
2 7 74
3 4 68
3 5 28
3 6 83
3 7 79
4 8 13
4 9 49
4 10 37
4 11 17
5 8 42
5 9 59
5 10 100
5 11 15
6 8 77
6 9 50
6 10 6
6 11 6
7 8 7
7 9 62
7 10 25
7 11 100
8 12 72
8 13 15
8 14 5
8 15 21
9 12 14
9 13 75
9 14 31
9 15 29
10 12 57
10 13 96
10 14 23
10 15 62
11 12 69
11 13 59
11 14 84
11 15 31
12 16 61
12 17 90
12 18 46
12 19 72
13 16 21
13 17 84
13 18 69
13 19 53
14 16 21
14 17 2
14 18 9
14 19 54
15 16 35
15 17 1
15 18 79
15 19 13
16 20 38
16 21 48
16 22 56
16 23 16
17 20 18
17 21 36
17 22 35
17 23 10
18 20 93
18 21 10
18 22 91
18 23 37
19 20 95
19 21 10
19 22 64
19 23 80
20 24 18
20 25 80
20 26 80
20 27 18
21 24 90
21 25 43
21 26 93
21 27 47
22 24 43
22 25 63
22 26 87
22 27 45
23 24 74
23 25 35
23 26 50
23 27 89
20 28 48
20 29 65
20 30 5
20 31 97
20 32 13
20 33 10
20 34 100
20 35 25
20 36 31
21 37 72
21 38 48
21 39 68
21 40 21
21 41 12
21 42 78
21 43 86
21 44 84
21 45 65
22 46 28
22 47 12
22 48 11
22 49 37
22 50 73
22 51 3
22 52 35
22 53 54
22 54 5
23 55 81
23 56 75
23 57 9
23 58 1
23 59 5
23 60 24
23 61 83
23 62 60
23 63 27
