44
0 8 4 16 1
1 5 2 64 1
2 8 2 128 1
3 2 8 128 1
4 7 2 32 1
5 5 4 32 1
6 4 8 8 1
7 3 4 128 1
8 5 1 16 1
9 8 2 32 1
10 5 4 8 1
11 4 32 128 1
12 6 2 8 0
13 3 16 16 0
14 1 2 32 0
15 2 8 64 0
16 1 16 16 0
17 7 1 8 0
18 4 32 128 0
19 4 8 32 0
20 6 16 128 0
21 8 32 64 0
22 5 16 128 0
23 8 8 32 0
24 1 1 32 0
25 4 2 64 0
26 6 4 128 0
27 4 32 8 0
28 6 2 16 0
29 5 32 32 0
30 5 2 16 0
31 1 4 16 0
32 4 4 64 0
33 7 16 128 0
34 4 8 32 0
35 7 1 64 0
36 6 16 8 0
37 6 4 32 0
38 3 16 64 0
39 7 2 32 0
40 8 8 64 0
41 2 32 8 0
42 6 1 32 0
43 3 2 128 0
64
0 4 7
0 5 51
0 6 57
0 7 11
1 4 46
1 5 48
1 6 38
1 7 27
2 4 74
2 5 75
2 6 61
2 7 100
3 4 26
3 5 7
3 6 68
3 7 28
4 8 71
4 9 53
4 10 10
4 11 64
5 8 79
5 9 87
5 10 45
5 11 4
6 8 85
6 9 45
6 10 27
6 11 93
7 8 42
7 9 90
7 10 39
7 11 15
4 12 42
4 13 84
4 14 79
4 15 6
4 16 95
4 17 20
4 18 95
4 19 71
5 20 56
5 21 50
5 22 38
5 23 7
5 24 65
5 25 96
5 26 13
5 27 18
6 28 15
6 29 41
6 30 20
6 31 56
6 32 92
6 33 61
6 34 49
6 35 48
7 36 63
7 37 84
7 38 2
7 39 8
7 40 40
7 41 8
7 42 66
7 43 32
