44
0 8 1 64 1
1 1 8 8 1
2 7 1 128 1
3 5 2 32 1
4 5 16 32 1
5 5 16 128 1
6 3 16 16 1
7 6 2 64 1
8 6 2 64 1
9 8 1 128 1
10 8 8 64 1
11 5 32 32 1
12 3 2 8 1
13 2 16 64 1
14 3 4 8 1
15 3 1 8 1
16 3 2 64 0
17 5 2 128 0
18 1 4 64 0
19 1 32 64 0
20 5 8 16 0
21 7 8 16 0
22 8 32 64 0
23 3 16 32 0
24 7 2 128 0
25 3 1 8 0
26 4 8 128 0
27 2 16 16 0
28 2 4 128 0
29 6 32 128 0
30 5 16 16 0
31 7 4 8 0
32 2 32 128 0
33 6 1 128 0
34 8 16 64 0
35 1 4 128 0
36 1 8 32 0
37 3 2 32 0
38 5 8 8 0
39 6 8 8 0
40 4 32 128 0
41 6 32 32 0
42 2 32 8 0
43 8 32 32 0
76
0 4 28
0 5 70
0 6 4
0 7 19
1 4 55
1 5 24
1 6 21
1 7 49
2 4 96
2 5 49
2 6 54
2 7 69
3 4 24
3 5 70
3 6 71
3 7 46
4 8 64
4 9 95
4 10 92
4 11 91
5 8 86
5 9 49
5 10 52
5 11 71
6 8 75
6 9 79
6 10 75
6 11 85
7 8 89
7 9 87
7 10 31
7 11 14
8 12 26
8 13 15
8 14 47
8 15 90
9 12 48
9 13 27
9 14 3
9 15 52
10 12 97
10 13 98
10 14 49
10 15 33
11 12 25
11 13 86
11 14 48
11 15 69
8 16 60
8 17 90
8 18 31
8 19 40
8 20 25
8 21 35
8 22 79
9 23 26
9 24 48
9 25 52
9 26 5
9 27 82
9 28 78
9 29 1
10 30 24
10 31 39
10 32 9
10 33 54
10 34 13
10 35 20
10 36 86
11 37 19
11 38 33
11 39 6
11 40 83
11 41 33
11 42 29
11 43 96
