33
0 4 4 64 1
1 1 4 8 1
2 6 1 32 1
3 7 4 64 1
4 2 2 128 1
5 5 32 128 1
6 4 2 128 1
7 1 2 32 1
8 7 16 16 1
9 1 32 8 1
10 2 8 64 1
11 6 4 8 1
12 2 4 32 1
13 3 4 32 1
14 4 8 128 1
15 8 1 32 1
16 1 1 64 1
17 6 32 64 1
18 1 2 128 0
19 7 16 32 0
20 2 1 8 0
21 8 16 64 0
22 7 8 64 0
23 8 16 64 0
24 5 4 32 0
25 3 8 64 0
26 6 32 16 0
27 7 16 32 0
28 8 16 8 0
29 5 8 32 0
30 4 2 16 0
31 3 32 32 0
32 6 4 8 0
60
0 3 34
0 4 34
0 5 30
1 3 75
1 4 26
1 5 91
2 3 12
2 4 60
2 5 37
3 6 37
3 7 45
3 8 34
4 6 46
4 7 57
4 8 29
5 6 34
5 7 48
5 8 66
6 9 11
6 10 44
6 11 76
7 9 61
7 10 17
7 11 82
8 9 59
8 10 69
8 11 42
9 12 35
9 13 26
9 14 9
10 12 38
10 13 89
10 14 7
11 12 13
11 13 85
11 14 36
12 15 15
12 16 3
12 17 96
13 15 97
13 16 1
13 17 73
14 15 100
14 16 25
14 17 15
12 18 70
12 19 32
12 20 39
12 21 53
12 22 19
13 23 74
13 24 91
13 25 62
13 26 42
13 27 83
14 28 17
14 29 6
14 30 12
14 31 45
14 32 95
