52
0 4 8 16 1
1 3 2 16 1
2 1 1 8 1
3 2 4 8 1
4 4 32 8 1
5 3 8 8 1
6 4 16 8 1
7 8 1 32 1
8 5 8 64 1
9 3 4 64 1
10 2 32 128 1
11 2 16 8 1
12 7 1 32 1
13 7 16 64 1
14 1 32 128 1
15 2 2 128 1
16 5 1 16 1
17 6 2 8 1
18 1 32 8 1
19 3 32 8 1
20 8 1 64 1
21 5 8 64 1
22 5 16 64 1
23 1 32 128 1
24 3 2 64 0
25 2 2 32 0
26 6 32 32 0
27 8 4 16 0
28 1 4 16 0
29 8 1 32 0
30 8 4 32 0
31 4 32 64 0
32 1 32 8 0
33 7 8 16 0
34 4 4 16 0
35 8 1 32 0
36 7 32 32 0
37 6 2 32 0
38 1 32 128 0
39 8 1 16 0
40 2 4 32 0
41 7 4 128 0
42 5 1 64 0
43 3 8 8 0
44 5 32 32 0
45 5 1 64 0
46 4 2 32 0
47 8 4 128 0
48 3 2 8 0
49 1 1 64 0
50 3 4 32 0
51 5 8 16 0
108
0 4 56
0 5 76
0 6 87
0 7 21
1 4 19
1 5 45
1 6 91
1 7 22
2 4 33
2 5 26
2 6 44
2 7 48
3 4 77
3 5 70
3 6 96
3 7 12
4 8 82
4 9 50
4 10 57
4 11 5
5 8 10
5 9 97
5 10 4
5 11 95
6 8 3
6 9 81
6 10 29
6 11 94
7 8 20
7 9 35
7 10 83
7 11 57
8 12 60
8 13 76
8 14 20
8 15 24
9 12 1
9 13 82
9 14 38
9 15 5
10 12 41
10 13 40
10 14 82
10 15 79
11 12 39
11 13 34
11 14 90
11 15 23
12 16 31
12 17 16
12 18 56
12 19 28
13 16 96
13 17 5
13 18 25
13 19 99
14 16 42
14 17 50
14 18 2
14 19 41
15 16 96
15 17 84
15 18 21
15 19 15
16 20 44
16 21 48
16 22 52
16 23 17
17 20 2
17 21 12
17 22 62
17 23 85
18 20 43
18 21 37
18 22 93
18 23 65
19 20 17
19 21 32
19 22 57
19 23 77
16 24 43
16 25 42
16 26 86
16 27 52
16 28 11
16 29 39
16 30 80
17 31 82
17 32 93
17 33 26
17 34 51
17 35 50
17 36 51
17 37 27
18 38 41
18 39 86
18 40 46
18 41 26
18 42 19
18 43 77
18 44 68
19 45 4
19 46 35
19 47 41
19 48 83
19 49 74
19 50 69
19 51 40
