36
0 2 32 32 1
1 3 32 32 1
2 7 32 32 1
3 2 2 16 1
4 4 2 64 1
5 8 4 8 1
6 3 1 128 0
7 2 1 64 0
8 2 16 16 0
9 5 1 64 0
10 8 4 32 0
11 7 32 32 0
12 7 8 128 0
13 3 16 8 0
14 2 2 8 0
15 7 16 16 0
16 1 4 8 0
17 2 32 64 0
18 4 8 32 0
19 8 16 128 0
20 4 2 8 0
21 7 8 8 0
22 1 16 128 0
23 1 1 64 0
24 2 1 16 0
25 6 16 8 0
26 5 16 16 0
27 3 16 64 0
28 1 4 128 0
29 5 16 16 0
30 1 4 16 0
31 4 1 16 0
32 2 1 8 0
33 1 2 64 0
34 3 2 64 0
35 6 1 128 0
39
0 3 5
0 4 99
0 5 26
1 3 83
1 4 37
1 5 79
2 3 1
2 4 27
2 5 81
0 6 26
0 7 34
0 8 67
0 9 71
0 10 14
0 11 69
0 12 21
0 13 87
0 14 100
0 15 59
1 16 7
1 17 22
1 18 37
1 19 91
1 20 64
1 21 74
1 22 85
1 23 25
1 24 60
1 25 30
2 26 46
2 27 24
2 28 47
2 29 47
2 30 6
2 31 94
2 32 5
2 33 99
2 34 100
2 35 83
