45
0 3 32 64 1
1 6 2 8 1
2 2 2 64 1
3 8 2 64 1
4 2 8 32 1
5 1 16 32 1
6 1 16 16 1
7 3 8 64 1
8 6 32 64 1
9 1 8 32 1
10 6 1 8 1
11 5 2 32 1
12 5 32 32 1
13 7 16 128 1
14 4 16 16 1
15 8 16 32 1
16 6 4 32 1
17 4 1 64 1
18 1 32 16 1
19 4 32 8 1
20 5 4 128 1
21 8 8 16 0
22 3 1 8 0
23 3 2 128 0
24 4 1 64 0
25 5 4 64 0
26 3 4 128 0
27 8 4 8 0
28 1 32 64 0
29 2 32 32 0
30 6 2 128 0
31 6 2 64 0
32 3 1 32 0
33 1 32 64 0
34 2 4 32 0
35 7 16 16 0
36 5 8 64 0
37 6 4 8 0
38 8 1 32 0
39 5 16 8 0
40 7 2 32 0
41 2 16 8 0
42 3 16 32 0
43 8 2 8 0
44 3 16 32 0
78
0 3 50
0 4 12
0 5 92
1 3 48
1 4 85
1 5 6
2 3 86
2 4 11
2 5 67
3 6 23
3 7 15
3 8 2
4 6 82
4 7 45
4 8 96
5 6 72
5 7 40
5 8 60
6 9 7
6 10 75
6 11 95
7 9 5
7 10 48
7 11 18
8 9 28
8 10 63
8 11 85
9 12 87
9 13 47
9 14 84
10 12 4
10 13 95
10 14 26
11 12 17
11 13 29
11 14 42
12 15 94
12 16 100
12 17 100
13 15 35
13 16 99
13 17 75
14 15 67
14 16 31
14 17 99
15 18 16
15 19 8
15 20 86
16 18 18
16 19 51
16 20 87
17 18 46
17 19 75
17 20 38
15 21 75
15 22 36
15 23 29
15 24 34
15 25 69
15 26 83
15 27 82
15 28 9
16 29 90
16 30 82
16 31 55
16 32 34
16 33 9
16 34 15
16 35 36
16 36 99
17 37 67
17 38 45
17 39 89
17 40 76
17 41 44
17 42 78
17 43 43
17 44 80
