26
0 6 32 16 1
1 2 8 16 1
2 3 4 128 1
3 3 32 64 1
4 6 2 8 1
5 6 2 128 1
6 5 32 128 1
7 1 4 32 1
8 7 4 64 1
9 6 2 64 1
10 4 8 128 1
11 7 32 64 1
12 4 32 128 0
13 6 8 32 0
14 2 32 64 0
15 5 4 32 0
16 5 4 16 0
17 2 16 16 0
18 5 2 16 0
19 1 8 16 0
20 4 16 128 0
21 8 4 8 0
22 1 4 128 0
23 5 8 16 0
24 5 2 128 0
25 8 1 128 0
34
0 2 26
0 3 66
1 2 80
1 3 82
2 4 24
2 5 34
3 4 97
3 5 39
4 6 19
4 7 28
5 6 90
5 7 6
6 8 53
6 9 23
7 8 21
7 9 33
8 10 77
8 11 46
9 10 9
9 11 14
8 12 82
8 13 7
8 14 78
8 15 44
8 16 98
8 17 80
8 18 61
9 19 76
9 20 56
9 21 36
9 22 53
9 23 40
9 24 11
9 25 70
