26
0 3 8 128 1
1 6 16 32 1
2 2 1 8 1
3 1 2 16 1
4 4 2 16 1
5 2 4 32 1
6 6 1 32 0
7 5 32 16 0
8 1 8 128 0
9 7 2 32 0
10 7 2 8 0
11 6 1 128 0
12 6 32 32 0
13 1 32 8 0
14 7 16 16 0
15 4 8 32 0
16 5 4 32 0
17 8 4 64 0
18 4 2 32 0
19 8 1 8 0
20 6 1 64 0
21 5 1 32 0
22 8 2 32 0
23 4 16 128 0
24 8 4 128 0
25 4 32 8 0
28
0 2 71
0 3 13
1 2 34
1 3 18
2 4 55
2 5 39
3 4 20
3 5 53
2 6 60
2 7 29
2 8 54
2 9 61
2 10 81
2 11 58
2 12 49
2 13 67
2 14 63
2 15 1
3 16 88
3 17 71
3 18 30
3 19 4
3 20 37
3 21 45
3 22 31
3 23 38
3 24 21
3 25 90
