27
0 7 16 128 1
1 7 2 128 1
2 2 16 8 1
3 1 1 8 1
4 3 32 8 1
5 6 4 128 1
6 3 2 128 1
7 2 4 64 1
8 3 2 128 1
9 2 2 8 1
10 2 2 64 1
11 4 32 32 1
12 6 8 16 0
13 6 16 128 0
14 1 4 128 0
15 7 32 32 0
16 5 2 16 0
17 7 1 8 0
18 8 4 128 0
19 8 1 128 0
20 7 16 8 0
21 4 2 16 0
22 5 8 32 0
23 6 1 128 0
24 3 2 8 0
25 5 32 128 0
26 3 4 64 0
42
0 3 4
0 4 39
0 5 20
1 3 80
1 4 56
1 5 84
2 3 65
2 4 22
2 5 47
3 6 88
3 7 60
3 8 53
4 6 26
4 7 73
4 8 33
5 6 51
5 7 78
5 8 13
6 9 95
6 10 4
6 11 14
7 9 17
7 10 58
7 11 45
8 9 85
8 10 21
8 11 19
6 12 51
6 13 39
6 14 96
6 15 49
6 16 69
7 17 88
7 18 54
7 19 81
7 20 41
7 21 54
8 22 37
8 23 53
8 24 57
8 25 65
8 26 96
