196
0 8 32 16 1
1 5 8 16 0
2 7 16 16 0
3 3 8 16 0
4 5 1 32 0
5 7 1 16 0
6 3 32 128 0
7 2 8 16 0
8 2 1 8 0
9 2 2 16 0
10 6 4 32 0
11 7 4 16 0
12 5 8 32 0
13 3 1 64 0
14 3 32 64 0
15 2 8 8 0
16 4 32 16 0
17 5 8 32 0
18 2 1 32 0
19 8 16 32 0
20 2 32 32 0
21 6 32 64 0
22 4 4 8 0
23 3 4 64 0
24 6 32 32 0
25 7 32 8 0
26 2 32 64 0
27 4 4 128 0
28 1 2 32 0
29 7 2 128 0
30 7 1 16 0
31 8 1 32 0
32 4 16 128 0
33 5 8 16 0
34 8 8 64 0
35 4 32 32 0
36 5 2 128 0
37 5 4 8 0
38 4 16 32 0
39 8 8 64 0
40 2 2 128 0
41 7 32 64 0
42 4 2 16 0
43 7 16 64 0
44 2 32 32 0
45 4 2 16 0
46 4 16 32 0
47 5 4 8 0
48 3 32 8 0
49 8 4 128 0
50 3 8 64 0
51 3 4 16 0
52 1 1 32 0
53 7 32 32 0
54 8 32 8 0
55 7 4 128 0
56 2 2 128 0
57 6 1 128 0
58 5 32 16 0
59 4 8 16 0
60 4 4 8 0
61 5 1 32 0
62 6 8 128 0
63 6 32 32 0
64 2 1 8 0
65 8 2 32 0
66 1 4 128 0
67 3 8 16 0
68 3 8 128 0
69 1 1 16 0
70 7 4 16 0
71 5 32 8 0
72 4 32 64 0
73 2 1 8 0
74 7 1 16 0
75 3 4 64 0
76 1 16 64 0
77 6 1 32 0
78 2 1 128 0
79 2 32 128 0
80 2 16 32 0
81 3 8 32 0
82 3 16 128 0
83 1 2 128 0
84 4 2 32 0
85 2 1 8 0
86 6 16 64 0
87 1 8 64 0
88 8 32 128 0
89 1 8 8 0
90 5 32 128 0
91 4 32 128 0
92 8 4 32 0
93 8 32 8 0
94 7 4 64 0
95 1 4 64 1
96 3 2 16 1
97 4 1 32 0
98 5 8 32 0
99 5 8 128 0
100 4 8 16 0
101 7 8 8 0
102 8 4 64 0
103 4 16 16 0
104 7 16 16 0
105 4 2 128 0
106 8 16 16 0
107 4 2 64 0
108 6 32 8 0
109 8 8 16 0
110 4 4 128 0
111 3 8 64 0
112 8 8 64 0
113 4 1 64 0
114 3 1 32 0
115 5 32 32 0
116 4 8 16 0
117 6 16 32 0
118 6 1 128 0
119 3 16 8 0
120 4 1 8 0
121 8 2 64 0
122 7 4 32 0
123 4 32 64 0
124 7 16 16 0
125 4 2 32 0
126 6 8 64 0
127 3 2 16 0
128 7 32 64 0
129 6 32 16 0
130 7 1 64 0
131 7 4 128 0
132 5 32 8 0
133 7 2 16 0
134 7 1 128 0
135 3 4 16 0
136 5 8 32 0
137 4 2 64 0
138 4 16 128 0
139 8 32 128 0
140 6 2 64 0
141 1 32 64 0
142 7 4 64 0
143 4 1 64 0
144 8 32 8 0
145 2 1 16 0
146 5 1 8 0
147 6 1 8 0
148 2 32 8 0
149 1 1 32 0
150 7 8 128 0
151 8 1 8 0
152 3 1 16 0
153 1 1 16 0
154 2 32 64 0
155 2 1 32 0
156 6 16 128 0
157 7 4 8 0
158 2 1 32 0
159 2 16 128 0
160 8 1 64 0
161 1 4 32 0
162 2 32 16 0
163 4 4 32 0
164 5 4 8 0
165 1 16 128 0
166 1 16 8 0
167 7 1 8 0
168 2 2 128 0
169 8 4 128 0
170 4 16 128 0
171 5 16 128 0
172 3 4 8 0
173 4 2 16 0
174 8 2 32 0
175 6 16 32 0
176 3 1 128 0
177 2 2 128 0
178 6 2 32 0
179 3 8 16 0
180 1 4 16 0
181 3 8 64 0
182 4 4 16 0
183 6 2 128 0
184 3 16 32 0
185 7 32 128 0
186 8 2 32 0
187 2 16 16 0
188 8 16 64 0
189 6 32 128 0
190 2 32 8 0
191 8 16 128 0
192 2 4 16 0
193 2 4 8 0
194 6 2 16 0
195 1 16 32 0
195
1 95 83
2 95 88
3 95 91
4 95 95
5 95 30
6 95 96
7 95 51
8 95 4
9 95 76
10 95 98
11 95 1
12 95 9
13 95 64
14 95 50
15 95 31
16 95 5
17 95 30
18 95 38
19 95 30
20 95 98
21 95 25
22 95 62
23 95 81
24 95 69
25 95 48
26 95 6
27 95 60
28 95 62
29 95 38
30 95 38
31 95 97
32 95 57
33 95 81
34 95 13
35 95 86
36 95 48
37 95 57
38 95 75
39 95 93
40 95 9
41 95 3
42 95 9
43 95 39
44 95 22
45 95 82
46 95 13
47 95 98
48 95 36
49 95 85
50 95 96
51 95 41
52 95 51
53 95 27
54 95 10
55 95 80
56 95 68
57 95 27
58 95 100
59 95 51
60 95 70
61 95 73
62 95 24
63 95 53
64 95 26
65 95 80
66 95 43
67 95 3
68 95 23
69 95 79
70 95 95
71 95 15
72 95 35
73 95 14
74 95 81
75 95 44
76 95 81
77 95 53
78 95 6
79 95 96
80 95 24
81 95 40
82 95 17
83 95 76
84 95 60
85 95 12
86 95 68
87 95 71
88 95 71
89 95 18
90 95 92
91 95 35
92 95 28
93 95 82
94 95 91
96 97 27
96 98 61
96 99 64
96 100 87
96 101 47
96 102 20
96 103 51
96 104 86
96 105 52
96 106 14
96 107 100
96 108 43
96 109 93
96 110 70
96 111 88
96 112 2
96 113 48
96 114 3
96 115 4
96 116 44
96 117 42
96 118 24
96 119 1
96 120 80
96 121 6
96 122 98
96 123 93
96 124 38
96 125 72
96 126 44
96 127 48
96 128 6
96 129 88
96 130 45
96 131 28
96 132 71
96 133 23
96 134 86
96 135 95
96 136 20
96 137 43
96 138 50
96 139 76
96 140 87
96 141 37
96 142 93
96 143 91
96 144 86
96 145 1
96 146 34
96 147 48
96 148 49
96 149 79
96 150 44
96 151 69
96 152 12
96 153 63
96 154 7
96 155 51
96 156 72
96 157 67
96 158 49
96 159 99
96 160 9
96 161 36
96 162 59
96 163 7
96 164 52
96 165 35
96 166 72
96 167 10
96 168 14
96 169 1
96 170 53
96 171 37
96 172 38
96 173 100
96 174 77
96 175 28
96 176 72
96 177 45
96 178 36
96 179 98
96 180 32
96 181 84
96 182 90
96 183 89
96 184 94
96 185 4
96 186 61
96 187 87
96 188 90
96 189 47
96 190 85
96 191 70
96 192 94
96 193 30
96 194 22
96 195 83
96 95 48
0 95 5
