133
0 8 2 64 1
1 7 2 64 0
2 7 8 128 0
3 6 4 32 0
4 7 1 8 0
5 7 16 64 0
6 8 2 64 0
7 4 4 64 0
8 5 8 128 0
9 6 16 128 0
10 6 8 32 0
11 7 8 64 0
12 8 1 32 0
13 2 1 32 0
14 3 8 32 0
15 7 16 16 0
16 2 2 128 0
17 6 32 32 0
18 3 16 8 0
19 4 4 128 0
20 6 1 16 0
21 1 8 64 0
22 6 32 32 0
23 4 1 32 0
24 8 32 8 0
25 1 2 64 0
26 7 1 8 0
27 1 4 8 0
28 4 4 128 0
29 2 1 32 0
30 8 32 16 0
31 2 16 128 0
32 4 8 8 0
33 7 4 32 0
34 4 2 128 0
35 5 8 32 0
36 6 2 64 0
37 1 4 16 0
38 6 2 64 0
39 1 32 64 0
40 2 16 8 0
41 8 16 32 0
42 4 8 64 0
43 8 2 8 0
44 4 32 32 0
45 4 2 64 0
46 1 16 8 0
47 7 2 64 0
48 5 32 64 0
49 4 32 64 0
50 3 8 8 0
51 5 32 8 1
52 5 1 64 1
53 5 1 8 0
54 4 32 128 0
55 4 1 32 0
56 4 32 16 0
57 1 2 32 0
58 6 2 128 0
59 5 2 8 0
60 1 1 32 0
61 6 8 128 0
62 7 8 128 0
63 8 16 8 0
64 1 16 64 0
65 2 1 8 0
66 2 8 64 0
67 8 32 128 0
68 6 8 128 0
69 3 32 16 0
70 7 1 8 0
71 6 2 64 0
72 4 32 16 0
73 8 2 8 0
74 5 16 32 0
75 2 4 8 0
76 7 4 128 0
77 5 16 64 0
78 4 1 16 0
79 4 4 32 0
80 3 2 16 0
81 5 2 16 0
82 7 4 8 0
83 2 8 64 0
84 2 8 16 0
85 7 16 128 0
86 3 16 16 0
87 5 32 128 0
88 8 4 16 0
89 6 8 32 0
90 3 2 32 0
91 3 16 32 0
92 4 4 64 0
93 4 16 8 0
94 1 32 64 0
95 8 8 16 0
96 2 32 32 0
97 2 8 16 0
98 1 2 32 0
99 5 16 8 0
100 2 4 32 0
101 1 1 32 0
102 5 4 128 0
103 8 2 16 0
104 7 2 16 0
105 1 16 128 0
106 5 32 16 0
107 3 8 128 0
108 3 4 32 0
109 8 16 16 0
110 8 16 8 0
111 8 1 32 0
112 2 8 64 0
113 6 32 32 0
114 4 16 32 0
115 7 16 16 0
116 5 16 64 0
117 2 1 8 0
118 3 1 64 0
119 4 2 64 0
120 1 4 64 0
121 8 1 64 0
122 6 1 16 0
123 2 1 128 0
124 8 16 64 0
125 3 8 8 0
126 2 2 128 0
127 1 8 16 0
128 7 2 64 0
129 8 8 8 0
130 2 2 8 0
131 7 32 32 0
132 1 2 32 0
132
1 51 26
2 51 88
3 51 34
4 51 86
5 51 91
6 51 80
7 51 41
8 51 68
9 51 46
10 51 15
11 51 99
12 51 61
13 51 43
14 51 21
15 51 26
16 51 72
17 51 58
18 51 6
19 51 57
20 51 40
21 51 34
22 51 26
23 51 75
24 51 45
25 51 61
26 51 95
27 51 89
28 51 70
29 51 52
30 51 46
31 51 62
32 51 60
33 51 89
34 51 61
35 51 83
36 51 44
37 51 78
38 51 22
39 51 49
40 51 74
41 51 32
42 51 93
43 51 17
44 51 82
45 51 93
46 51 50
47 51 78
48 51 22
49 51 17
50 51 5
52 53 25
52 54 42
52 55 69
52 56 54
52 57 78
52 58 1
52 59 38
52 60 47
52 61 46
52 62 14
52 63 93
52 64 25
52 65 92
52 66 20
52 67 99
52 68 53
52 69 61
52 70 67
52 71 68
52 72 46
52 73 94
52 74 83
52 75 30
52 76 43
52 77 14
52 78 26
52 79 44
52 80 77
52 81 64
52 82 78
52 83 37
52 84 85
52 85 86
52 86 20
52 87 40
52 88 85
52 89 81
52 90 46
52 91 53
52 92 68
52 93 81
52 94 10
52 95 82
52 96 33
52 97 80
52 98 82
52 99 8
52 100 30
52 101 67
52 102 37
52 103 86
52 104 35
52 105 65
52 106 77
52 107 44
52 108 63
52 109 46
52 110 39
52 111 42
52 112 98
52 113 53
52 114 36
52 115 70
52 116 32
52 117 88
52 118 93
52 119 20
52 120 54
52 121 58
52 122 12
52 123 66
52 124 88
52 125 26
52 126 17
52 127 16
52 128 90
52 129 98
52 130 84
52 131 62
52 132 56
52 51 71
0 51 4
