132
0 4 1 32 1
1 6 16 8 0
2 8 1 32 0
3 6 32 32 0
4 7 4 16 0
5 2 8 32 0
6 7 1 32 0
7 1 4 8 0
8 6 2 16 0
9 3 32 128 0
10 5 16 32 0
11 1 4 8 0
12 1 32 128 0
13 6 2 128 0
14 2 8 64 0
15 6 1 128 0
16 3 1 64 0
17 1 2 32 0
18 8 1 128 0
19 7 2 8 0
20 4 1 32 0
21 6 8 128 0
22 8 8 8 0
23 4 2 32 0
24 5 2 16 0
25 3 2 16 0
26 1 8 8 0
27 4 4 64 0
28 2 16 8 0
29 1 16 128 0
30 6 4 32 0
31 3 1 64 0
32 1 4 64 0
33 4 16 128 0
34 5 16 64 0
35 5 32 128 0
36 6 1 64 0
37 4 16 16 0
38 7 1 128 0
39 7 1 64 0
40 8 4 8 0
41 3 32 128 0
42 1 1 32 0
43 4 16 64 0
44 2 8 32 0
45 5 32 16 0
46 6 16 64 0
47 8 32 128 0
48 4 2 32 0
49 7 1 8 0
50 4 16 64 0
51 2 2 64 0
52 8 16 8 0
53 7 4 128 0
54 6 16 16 0
55 3 8 16 0
56 2 8 64 0
57 4 2 16 0
58 1 8 64 0
59 7 2 8 0
60 4 2 8 0
61 2 8 128 0
62 4 1 16 0
63 7 4 8 0
64 5 1 128 0
65 5 4 64 0
66 1 32 128 0
67 1 1 32 0
68 2 16 16 0
69 6 8 128 0
70 3 32 32 0
71 4 8 16 0
72 8 2 128 0
73 3 2 16 0
74 1 2 32 0
75 1 16 16 0
76 2 32 16 0
77 6 32 64 0
78 4 8 8 0
79 8 32 8 1
80 5 8 8 1
81 5 8 32 0
82 4 1 128 0
83 7 1 64 0
84 6 32 64 0
85 7 4 32 0
86 7 16 16 0
87 3 2 64 0
88 5 1 64 0
89 2 16 32 0
90 5 4 16 0
91 2 32 8 0
92 6 4 128 0
93 4 1 8 0
94 7 8 128 0
95 4 8 8 0
96 2 1 8 0
97 3 16 8 0
98 2 8 8 0
99 7 4 8 0
100 5 8 8 0
101 8 8 16 0
102 2 16 32 0
103 5 32 128 0
104 1 1 16 0
105 3 8 8 0
106 1 4 8 0
107 3 1 8 0
108 6 1 128 0
109 4 8 64 0
110 5 4 128 0
111 7 8 8 0
112 3 8 64 0
113 3 16 32 0
114 2 4 32 0
115 2 32 64 0
116 7 2 128 0
117 2 8 8 0
118 8 2 128 0
119 5 2 64 0
120 8 16 64 0
121 5 1 8 0
122 5 16 32 0
123 2 16 32 0
124 5 8 32 0
125 8 4 32 0
126 5 4 8 0
127 8 8 32 0
128 6 32 128 0
129 6 1 64 0
130 2 4 64 0
131 5 32 32 0
131
1 79 41
2 79 13
3 79 24
4 79 78
5 79 13
6 79 39
7 79 67
8 79 86
9 79 81
10 79 99
11 79 70
12 79 51
13 79 23
14 79 86
15 79 59
16 79 66
17 79 100
18 79 36
19 79 80
20 79 29
21 79 10
22 79 14
23 79 87
24 79 55
25 79 20
26 79 83
27 79 1
28 79 92
29 79 80
30 79 80
31 79 49
32 79 67
33 79 44
34 79 7
35 79 48
36 79 83
37 79 82
38 79 96
39 79 93
40 79 51
41 79 59
42 79 1
43 79 36
44 79 1
45 79 59
46 79 84
47 79 42
48 79 37
49 79 70
50 79 92
51 79 31
52 79 63
53 79 65
54 79 3
55 79 75
56 79 51
57 79 8
58 79 74
59 79 32
60 79 52
61 79 3
62 79 70
63 79 37
64 79 99
65 79 42
66 79 46
67 79 48
68 79 37
69 79 12
70 79 79
71 79 79
72 79 22
73 79 69
74 79 70
75 79 62
76 79 13
77 79 77
78 79 75
80 81 65
80 82 73
80 83 35
80 84 41
80 85 62
80 86 31
80 87 99
80 88 19
80 89 69
80 90 46
80 91 76
80 92 15
80 93 46
80 94 2
80 95 86
80 96 10
80 97 37
80 98 68
80 99 87
80 100 47
80 101 47
80 102 57
80 103 55
80 104 95
80 105 73
80 106 99
80 107 24
80 108 19
80 109 16
80 110 61
80 111 85
80 112 34
80 113 91
80 114 77
80 115 32
80 116 58
80 117 5
80 118 49
80 119 43
80 120 18
80 121 28
80 122 65
80 123 77
80 124 85
80 125 27
80 126 68
80 127 7
80 128 38
80 129 53
80 130 90
80 131 30
80 79 58
0 79 4
