152
0 2 4 32 1
1 2 1 8 0
2 2 1 8 0
3 6 2 128 0
4 1 2 32 0
5 3 8 32 0
6 2 2 128 0
7 3 2 128 0
8 7 4 16 0
9 5 4 128 0
10 5 16 32 0
11 7 32 32 0
12 8 1 8 0
13 3 1 128 0
14 4 32 8 0
15 2 16 64 0
16 3 8 32 0
17 2 16 64 0
18 8 2 16 0
19 2 16 32 0
20 4 32 16 0
21 5 2 16 0
22 5 1 32 0
23 2 2 16 0
24 1 8 64 0
25 5 4 32 0
26 3 2 64 0
27 4 16 16 0
28 5 4 16 0
29 7 8 64 0
30 8 8 128 0
31 2 1 16 0
32 4 32 64 0
33 2 8 16 0
34 8 32 8 0
35 6 8 8 0
36 5 8 8 0
37 8 1 64 0
38 7 32 64 0
39 3 32 128 0
40 1 4 8 0
41 4 16 32 0
42 6 1 32 0
43 4 4 8 0
44 7 16 32 0
45 6 4 32 0
46 7 2 128 0
47 3 1 64 0
48 4 1 64 0
49 7 2 8 0
50 2 32 8 0
51 6 8 128 0
52 1 32 32 0
53 3 4 32 0
54 1 2 8 0
55 2 1 8 0
56 1 32 64 0
57 7 4 8 0
58 2 8 128 0
59 7 16 16 0
60 1 8 16 0
61 5 8 16 0
62 5 8 64 0
63 8 8 8 0
64 4 1 32 0
65 2 32 64 0
66 8 4 16 0
67 1 1 32 0
68 5 16 64 0
69 4 16 8 0
70 6 1 8 0
71 1 8 16 0
72 5 4 64 0
73 3 4 128 0
74 1 2 128 0
75 2 4 8 1
76 3 1 64 1
77 2 1 64 0
78 2 2 32 0
79 1 32 128 0
80 8 8 8 0
81 7 16 128 0
82 4 2 32 0
83 3 4 32 0
84 1 16 32 0
85 4 16 64 0
86 8 2 64 0
87 5 1 128 0
88 6 8 64 0
89 1 32 64 0
90 1 16 32 0
91 1 8 8 0
92 1 1 64 0
93 6 2 16 0
94 3 2 64 0
95 4 8 64 0
96 3 1 32 0
97 1 16 16 0
98 8 1 64 0
99 1 16 8 0
100 1 8 128 0
101 7 16 16 0
102 2 2 32 0
103 4 4 64 0
104 8 8 128 0
105 8 32 128 0
106 1 2 64 0
107 5 16 128 0
108 7 4 128 0
109 7 1 8 0
110 2 2 32 0
111 8 32 32 0
112 4 2 16 0
113 1 32 16 0
114 4 2 32 0
115 6 32 128 0
116 6 2 16 0
117 1 16 128 0
118 5 32 16 0
119 7 4 128 0
120 8 1 64 0
121 1 16 64 0
122 1 1 16 0
123 3 4 64 0
124 2 4 64 0
125 6 16 16 0
126 8 8 8 0
127 4 4 32 0
128 7 8 64 0
129 8 32 8 0
130 8 16 32 0
131 4 1 32 0
132 6 16 16 0
133 6 32 16 0
134 5 1 8 0
135 1 32 32 0
136 6 2 64 0
137 7 1 8 0
138 6 4 64 0
139 1 1 128 0
140 2 1 8 0
141 5 1 16 0
142 4 4 128 0
143 2 32 16 0
144 7 32 64 0
145 6 1 32 0
146 8 1 8 0
147 6 8 32 0
148 4 1 16 0
149 8 2 64 0
150 8 8 128 0
151 1 16 16 0
151
1 75 3
2 75 81
3 75 23
4 75 23
5 75 16
6 75 81
7 75 52
8 75 21
9 75 30
10 75 96
11 75 99
12 75 38
13 75 87
14 75 100
15 75 91
16 75 72
17 75 86
18 75 87
19 75 90
20 75 73
21 75 16
22 75 97
23 75 94
24 75 82
25 75 82
26 75 64
27 75 81
28 75 70
29 75 53
30 75 26
31 75 80
32 75 95
33 75 69
34 75 38
35 75 43
36 75 86
37 75 40
38 75 4
39 75 78
40 75 65
41 75 80
42 75 19
43 75 24
44 75 97
45 75 80
46 75 60
47 75 14
48 75 95
49 75 37
50 75 9
51 75 66
52 75 29
53 75 63
54 75 7
55 75 58
56 75 18
57 75 86
58 75 60
59 75 7
60 75 60
61 75 46
62 75 29
63 75 24
64 75 22
65 75 76
66 75 100
67 75 36
68 75 64
69 75 45
70 75 45
71 75 10
72 75 60
73 75 72
74 75 91
76 77 21
76 78 39
76 79 72
76 80 31
76 81 41
76 82 13
76 83 93
76 84 98
76 85 71
76 86 26
76 87 28
76 88 10
76 89 25
76 90 83
76 91 92
76 92 87
76 93 62
76 94 32
76 95 10
76 96 16
76 97 38
76 98 54
76 99 83
76 100 55
76 101 14
76 102 2
76 103 18
76 104 20
76 105 78
76 106 32
76 107 16
76 108 34
76 109 25
76 110 79
76 111 28
76 112 53
76 113 78
76 114 97
76 115 12
76 116 57
76 117 22
76 118 67
76 119 76
76 120 63
76 121 79
76 122 82
76 123 33
76 124 41
76 125 62
76 126 26
76 127 27
76 128 44
76 129 74
76 130 57
76 131 43
76 132 47
76 133 9
76 134 84
76 135 36
76 136 42
76 137 100
76 138 92
76 139 19
76 140 28
76 141 62
76 142 3
76 143 96
76 144 48
76 145 28
76 146 36
76 147 65
76 148 33
76 149 17
76 150 83
76 151 65
76 75 35
0 75 92
