176
0 2 2 64 1
1 5 8 64 0
2 6 1 128 0
3 3 1 32 0
4 7 16 64 0
5 1 4 8 0
6 8 4 128 0
7 7 2 16 0
8 3 32 128 0
9 1 32 32 0
10 4 8 8 0
11 8 32 64 0
12 7 16 16 0
13 2 4 8 0
14 3 8 8 0
15 4 1 32 0
16 8 1 64 0
17 7 32 16 0
18 8 32 64 0
19 2 32 16 0
20 5 1 128 0
21 7 8 16 0
22 1 4 16 0
23 8 16 16 0
24 7 8 128 0
25 6 16 8 0
26 7 8 128 0
27 5 16 16 0
28 3 2 16 0
29 5 8 128 0
30 1 8 32 0
31 5 4 128 0
32 8 4 16 0
33 5 2 8 0
34 7 4 128 0
35 4 8 8 0
36 4 16 128 0
37 3 1 32 0
38 8 2 8 0
39 1 32 64 0
40 8 1 64 0
41 4 4 64 0
42 5 1 32 0
43 1 32 32 0
44 1 2 64 0
45 2 32 32 0
46 2 4 128 0
47 8 16 32 0
48 7 1 32 0
49 1 1 32 0
50 3 16 16 0
51 8 16 16 0
52 1 8 128 0
53 1 1 16 0
54 5 16 16 0
55 1 2 64 0
56 8 8 128 0
57 6 16 128 0
58 4 1 32 0
59 5 1 64 0
60 1 1 16 0
61 6 2 8 0
62 4 8 128 0
63 7 4 16 0
64 8 1 8 0
65 4 2 128 0
66 7 1 8 0
67 3 8 32 0
68 5 4 16 0
69 8 1 64 0
70 3 1 8 0
71 3 32 32 0
72 4 32 16 0
73 1 8 8 0
74 2 8 128 0
75 5 1 16 0
76 5 1 16 0
77 4 32 128 0
78 1 16 8 0
79 4 1 8 0
80 5 16 128 0
81 4 2 16 0
82 8 1 8 0
83 3 2 32 0
84 2 1 32 0
85 5 16 32 0
86 4 2 32 0
87 3 32 64 0
88 7 16 16 0
89 8 1 128 0
90 2 1 8 1
91 6 16 128 1
92 2 32 8 0
93 1 32 16 0
94 1 16 64 0
95 3 8 128 0
96 6 1 64 0
97 5 8 16 0
98 7 8 32 0
99 8 16 32 0
100 6 1 128 0
101 4 32 16 0
102 4 16 64 0
103 4 2 8 0
104 7 1 64 0
105 5 32 128 0
106 3 32 64 0
107 8 1 8 0
108 1 4 8 0
109 8 1 64 0
110 2 4 32 0
111 5 1 8 0
112 5 4 16 0
113 7 32 32 0
114 8 2 128 0
115 7 32 32 0
116 2 1 8 0
117 2 32 16 0
118 3 8 32 0
119 2 8 128 0
120 5 1 16 0
121 1 8 8 0
122 8 1 8 0
123 3 8 16 0
124 8 32 8 0
125 5 2 32 0
126 8 8 16 0
127 6 8 32 0
128 3 32 128 0
129 6 32 32 0
130 2 8 128 0
131 4 1 128 0
132 4 4 32 0
133 4 16 128 0
134 3 4 32 0
135 6 32 128 0
136 7 2 8 0
137 4 2 128 0
138 8 8 8 0
139 2 2 64 0
140 5 1 8 0
141 7 2 128 0
142 4 2 128 0
143 6 4 128 0
144 2 1 32 0
145 3 4 64 0
146 8 2 64 0
147 6 2 128 0
148 4 16 8 0
149 1 8 8 0
150 6 8 128 0
151 7 4 64 0
152 8 2 8 0
153 1 8 64 0
154 3 2 8 0
155 1 32 32 0
156 8 2 8 0
157 1 8 8 0
158 2 1 64 0
159 3 2 64 0
160 8 2 128 0
161 5 4 16 0
162 7 8 8 0
163 2 4 128 0
164 2 16 32 0
165 5 1 32 0
166 5 16 128 0
167 4 4 32 0
168 3 32 128 0
169 2 2 16 0
170 6 4 128 0
171 1 4 128 0
172 8 32 32 0
173 5 2 64 0
174 3 4 8 0
175 4 2 8 0
175
1 90 32
2 90 18
3 90 10
4 90 91
5 90 41
6 90 65
7 90 99
8 90 22
9 90 10
10 90 73
11 90 75
12 90 85
13 90 48
14 90 62
15 90 23
16 90 64
17 90 92
18 90 36
19 90 24
20 90 75
21 90 39
22 90 14
23 90 55
24 90 98
25 90 48
26 90 74
27 90 33
28 90 17
29 90 34
30 90 4
31 90 82
32 90 99
33 90 34
34 90 62
35 90 48
36 90 61
37 90 99
38 90 27
39 90 62
40 90 65
41 90 4
42 90 18
43 90 10
44 90 59
45 90 21
46 90 86
47 90 6
48 90 84
49 90 73
50 90 55
51 90 84
52 90 75
53 90 59
54 90 36
55 90 54
56 90 79
57 90 58
58 90 94
59 90 65
60 90 16
61 90 20
62 90 40
63 90 98
64 90 84
65 90 31
66 90 76
67 90 81
68 90 83
69 90 70
70 90 18
71 90 41
72 90 28
73 90 75
74 90 73
75 90 31
76 90 62
77 90 41
78 90 64
79 90 31
80 90 10
81 90 46
82 90 92
83 90 51
84 90 73
85 90 95
86 90 85
87 90 63
88 90 50
89 90 95
91 92 37
91 93 33
91 94 25
91 95 1
91 96 61
91 97 69
91 98 14
91 99 79
91 100 34
91 101 13
91 102 52
91 103 32
91 104 33
91 105 59
91 106 45
91 107 82
91 108 18
91 109 67
91 110 28
91 111 3
91 112 93
91 113 6
91 114 1
91 115 23
91 116 40
91 117 76
91 118 19
91 119 79
91 120 28
91 121 100
91 122 89
91 123 20
91 124 100
91 125 84
91 126 32
91 127 88
91 128 1
91 129 84
91 130 57
91 131 45
91 132 55
91 133 47
91 134 97
91 135 59
91 136 38
91 137 29
91 138 86
91 139 67
91 140 15
91 141 46
91 142 9
91 143 28
91 144 83
91 145 13
91 146 58
91 147 62
91 148 64
91 149 85
91 150 24
91 151 83
91 152 33
91 153 79
91 154 88
91 155 29
91 156 20
91 157 1
91 158 100
91 159 90
91 160 56
91 161 73
91 162 60
91 163 91
91 164 74
91 165 78
91 166 48
91 167 45
91 168 12
91 169 95
91 170 26
91 171 10
91 172 29
91 173 74
91 174 58
91 175 77
91 90 36
0 90 17
