138
0 2 1 32 1
1 1 1 32 0
2 5 4 8 0
3 8 16 64 0
4 6 4 128 0
5 2 4 16 0
6 4 1 128 0
7 8 2 128 0
8 8 2 128 0
9 3 16 64 0
10 3 2 64 0
11 4 2 8 0
12 6 16 32 0
13 6 2 8 0
14 5 16 16 0
15 3 2 32 0
16 5 8 16 0
17 5 32 32 0
18 7 1 128 0
19 3 8 16 0
20 2 2 16 0
21 6 2 128 0
22 8 2 32 0
23 2 4 64 0
24 5 2 128 0
25 5 32 128 0
26 8 2 128 0
27 5 8 64 0
28 4 2 16 0
29 3 16 16 0
30 7 1 16 0
31 7 1 32 0
32 6 1 16 0
33 2 4 32 0
34 7 4 128 0
35 2 32 64 0
36 8 32 8 0
37 3 16 8 0
38 4 4 128 0
39 8 32 32 0
40 7 32 8 0
41 5 1 128 0
42 8 1 8 0
43 2 32 32 0
44 2 16 32 0
45 6 32 16 0
46 5 32 32 0
47 1 8 128 0
48 4 32 16 0
49 5 16 16 0
50 2 2 8 0
51 3 2 16 0
52 2 2 16 0
53 6 8 16 0
54 2 4 32 0
55 1 32 64 0
56 2 4 128 0
57 6 32 128 0
58 3 32 8 1
59 6 2 128 1
60 5 4 8 0
61 7 2 128 0
62 8 2 32 0
63 3 16 128 0
64 8 2 16 0
65 2 8 16 0
66 8 4 16 0
67 7 4 64 0
68 4 8 128 0
69 4 16 16 0
70 4 2 128 0
71 4 1 32 0
72 6 4 32 0
73 5 16 128 0
74 7 1 16 0
75 5 16 32 0
76 2 4 32 0
77 4 16 8 0
78 8 1 64 0
79 4 1 64 0
80 3 16 16 0
81 4 32 64 0
82 5 16 128 0
83 8 32 128 0
84 3 8 128 0
85 1 8 16 0
86 8 8 8 0
87 1 2 32 0
88 5 8 16 0
89 7 2 128 0
90 2 16 32 0
91 1 16 32 0
92 5 2 8 0
93 5 1 32 0
94 6 16 8 0
95 6 1 64 0
96 2 8 8 0
97 3 32 16 0
98 2 16 8 0
99 2 1 16 0
100 6 32 16 0
101 2 1 64 0
102 7 4 32 0
103 6 2 128 0
104 4 4 32 0
105 4 16 16 0
106 1 8 64 0
107 4 4 8 0
108 5 1 128 0
109 2 2 64 0
110 3 16 64 0
111 8 4 16 0
112 4 16 32 0
113 4 16 64 0
114 8 16 8 0
115 3 4 16 0
116 8 32 128 0
117 3 8 16 0
118 6 32 32 0
119 7 8 64 0
120 3 2 64 0
121 3 16 16 0
122 7 4 128 0
123 8 4 128 0
124 4 16 128 0
125 6 32 32 0
126 6 4 32 0
127 4 4 128 0
128 5 8 128 0
129 1 32 128 0
130 2 4 16 0
131 4 8 16 0
132 4 8 8 0
133 4 4 8 0
134 4 16 128 0
135 4 4 8 0
136 3 8 8 0
137 3 2 128 0
137
1 58 33
2 58 98
3 58 17
4 58 37
5 58 71
6 58 67
7 58 70
8 58 65
9 58 88
10 58 91
11 58 27
12 58 46
13 58 96
14 58 84
15 58 14
16 58 32
17 58 98
18 58 46
19 58 8
20 58 52
21 58 39
22 58 65
23 58 48
24 58 25
25 58 17
26 58 51
27 58 100
28 58 91
29 58 20
30 58 69
31 58 44
32 58 76
33 58 23
34 58 96
35 58 75
36 58 82
37 58 10
38 58 17
39 58 93
40 58 95
41 58 75
42 58 76
43 58 25
44 58 17
45 58 27
46 58 72
47 58 54
48 58 46
49 58 44
50 58 28
51 58 77
52 58 44
53 58 66
54 58 43
55 58 95
56 58 73
57 58 23
59 60 46
59 61 89
59 62 87
59 63 13
59 64 23
59 65 41
59 66 36
59 67 12
59 68 61
59 69 28
59 70 89
59 71 45
59 72 14
59 73 5
59 74 58
59 75 92
59 76 50
59 77 11
59 78 3
59 79 27
59 80 95
59 81 36
59 82 34
59 83 45
59 84 73
59 85 69
59 86 69
59 87 65
59 88 10
59 89 22
59 90 82
59 91 82
59 92 86
59 93 56
59 94 82
59 95 19
59 96 76
59 97 40
59 98 37
59 99 6
59 100 30
59 101 67
59 102 63
59 103 80
59 104 68
59 105 37
59 106 48
59 107 30
59 108 61
59 109 58
59 110 55
59 111 21
59 112 46
59 113 29
59 114 5
59 115 27
59 116 4
59 117 13
59 118 30
59 119 50
59 120 68
59 121 21
59 122 25
59 123 24
59 124 35
59 125 92
59 126 24
59 127 80
59 128 72
59 129 22
59 130 7
59 131 97
59 132 68
59 133 89
59 134 3
59 135 58
59 136 27
59 137 29
59 58 82
0 58 6
