124
0 7 1 128 1
1 6 2 32 0
2 2 2 64 0
3 8 2 128 0
4 1 4 32 0
5 4 1 8 0
6 2 16 16 0
7 3 8 32 0
8 8 4 128 0
9 5 2 128 0
10 8 4 16 0
11 7 8 64 0
12 6 2 32 0
13 1 8 64 0
14 7 4 32 0
15 8 16 32 0
16 2 1 8 0
17 5 16 16 0
18 1 32 16 0
19 5 32 8 0
20 8 1 128 0
21 4 8 32 0
22 5 2 16 0
23 2 32 64 0
24 1 1 16 0
25 7 32 64 0
26 2 32 16 0
27 3 32 128 0
28 1 4 128 0
29 1 8 64 0
30 1 4 64 0
31 5 2 8 0
32 3 1 16 0
33 6 16 32 0
34 8 16 8 0
35 5 16 64 0
36 5 16 128 0
37 8 32 8 0
38 8 32 8 0
39 5 2 64 0
40 3 16 64 0
41 7 32 8 0
42 7 2 16 0
43 3 16 64 0
44 7 2 8 0
45 5 1 8 0
46 8 8 8 0
47 4 2 128 0
48 1 1 64 0
49 8 32 32 0
50 8 32 128 0
51 7 8 128 0
52 2 1 64 0
53 5 8 64 1
54 5 16 16 1
55 5 8 8 0
56 1 4 64 0
57 5 16 128 0
58 2 16 64 0
59 8 2 8 0
60 8 4 8 0
61 2 4 16 0
62 4 1 8 0
63 2 32 128 0
64 7 32 8 0
65 3 2 16 0
66 2 16 32 0
67 2 2 16 0
68 8 16 64 0
69 4 32 128 0
70 4 16 32 0
71 2 4 128 0
72 5 4 32 0
73 8 8 64 0
74 5 1 64 0
75 3 32 16 0
76 3 1 16 0
77 8 32 128 0
78 5 16 64 0
79 4 32 128 0
80 4 1 8 0
81 3 4 16 0
82 3 32 16 0
83 3 2 32 0
84 3 16 8 0
85 7 2 8 0
86 1 4 64 0
87 2 2 16 0
88 3 1 16 0
89 5 32 128 0
90 3 8 128 0
91 5 32 128 0
92 5 16 64 0
93 8 2 16 0
94 7 2 128 0
95 6 2 8 0
96 4 2 64 0
97 1 2 8 0
98 8 1 32 0
99 8 4 64 0
100 2 4 64 0
101 3 2 16 0
102 4 8 128 0
103 5 1 32 0
104 3 4 16 0
105 8 2 32 0
106 8 4 32 0
107 3 4 8 0
108 8 4 64 0
109 2 4 128 0
110 5 1 8 0
111 2 1 8 0
112 7 16 32 0
113 7 16 128 0
114 8 2 128 0
115 1 16 32 0
116 8 1 16 0
117 8 2 8 0
118 5 8 64 0
119 3 16 128 0
120 7 4 8 0
121 3 2 64 0
122 7 32 16 0
123 6 4 32 0
123
1 53 40
2 53 68
3 53 20
4 53 6
5 53 88
6 53 58
7 53 5
8 53 54
9 53 93
10 53 19
11 53 86
12 53 25
13 53 84
14 53 32
15 53 94
16 53 69
17 53 94
18 53 82
19 53 37
20 53 2
21 53 1
22 53 12
23 53 6
24 53 54
25 53 16
26 53 12
27 53 14
28 53 83
29 53 62
30 53 42
31 53 90
32 53 25
33 53 55
34 53 29
35 53 24
36 53 3
37 53 92
38 53 46
39 53 90
40 53 24
41 53 97
42 53 62
43 53 57
44 53 98
45 53 71
46 53 66
47 53 56
48 53 12
49 53 92
50 53 39
51 53 31
52 53 64
54 55 3
54 56 65
54 57 25
54 58 5
54 59 60
54 60 98
54 61 29
54 62 13
54 63 17
54 64 42
54 65 90
54 66 75
54 67 32
54 68 13
54 69 32
54 70 62
54 71 29
54 72 55
54 73 56
54 74 63
54 75 15
54 76 10
54 77 54
54 78 49
54 79 20
54 80 15
54 81 20
54 82 94
54 83 8
54 84 74
54 85 97
54 86 95
54 87 59
54 88 36
54 89 96
54 90 14
54 91 2
54 92 77
54 93 45
54 94 64
54 95 69
54 96 40
54 97 38
54 98 20
54 99 93
54 100 41
54 101 15
54 102 97
54 103 98
54 104 100
54 105 83
54 106 29
54 107 63
54 108 90
54 109 63
54 110 64
54 111 2
54 112 83
54 113 86
54 114 77
54 115 44
54 116 67
54 117 9
54 118 41
54 119 16
54 120 10
54 121 29
54 122 13
54 123 59
54 53 95
0 53 55
