164
0 7 2 64 1
1 4 8 16 0
2 4 1 16 0
3 1 2 8 0
4 5 2 128 0
5 2 8 128 0
6 7 16 64 0
7 4 4 64 0
8 1 4 32 0
9 7 16 32 0
10 7 1 16 0
11 7 8 128 0
12 7 2 64 0
13 6 1 8 0
14 5 16 32 0
15 8 2 128 0
16 4 2 16 0
17 7 16 16 0
18 8 2 8 0
19 1 2 16 0
20 5 4 8 0
21 7 32 32 0
22 1 1 8 0
23 5 4 64 0
24 3 1 128 0
25 6 32 128 0
26 5 4 8 0
27 4 1 128 0
28 8 16 32 0
29 5 8 8 0
30 6 1 128 0
31 1 1 32 0
32 1 8 32 0
33 1 4 32 0
34 8 1 8 0
35 3 1 32 0
36 7 16 64 0
37 8 8 32 0
38 1 1 128 0
39 4 2 32 0
40 8 16 64 0
41 6 8 16 0
42 3 32 16 0
43 3 16 128 0
44 1 16 128 0
45 7 16 64 0
46 4 16 8 0
47 6 2 8 0
48 2 4 8 0
49 3 2 64 0
50 1 16 64 0
51 8 32 16 0
52 6 16 64 0
53 7 4 32 0
54 4 16 32 0
55 4 1 128 0
56 1 32 8 0
57 8 32 32 0
58 1 16 16 0
59 1 4 128 0
60 1 2 128 0
61 4 16 8 0
62 5 16 128 0
63 7 32 32 0
64 7 2 32 0
65 8 8 128 0
66 7 32 32 0
67 4 4 64 0
68 7 4 16 0
69 8 16 8 0
70 1 2 32 0
71 4 16 32 0
72 5 32 8 0
73 7 4 32 0
74 7 16 8 0
75 3 1 32 0
76 8 8 32 0
77 6 32 64 0
78 2 16 32 0
79 6 2 128 0
80 6 2 32 0
81 7 8 128 0
82 7 16 16 0
83 7 1 16 0
84 7 2 16 0
85 3 32 64 0
86 2 2 32 0
87 1 4 128 0
88 1 16 128 0
89 4 32 16 0
90 3 2 64 0
91 8 8 16 0
92 3 2 128 0
93 7 16 64 0
94 7 32 32 0
95 6 32 16 0
96 4 16 16 0
97 1 8 8 0
98 8 32 128 0
99 7 32 8 0
100 5 8 64 0
101 8 4 8 1
102 7 1 32 1
103 2 4 128 0
104 8 1 128 0
105 7 2 128 0
106 5 16 128 0
107 4 8 16 0
108 4 16 128 0
109 4 1 16 0
110 8 16 32 0
111 4 4 8 0
112 3 8 128 0
113 6 8 8 0
114 7 8 16 0
115 4 32 128 0
116 3 1 16 0
117 2 2 8 0
118 5 2 16 0
119 6 32 64 0
120 4 1 128 0
121 6 2 16 0
122 4 16 8 0
123 5 8 8 0
124 4 4 32 0
125 8 32 64 0
126 2 4 8 0
127 1 4 64 0
128 5 2 8 0
129 7 8 64 0
130 1 32 16 0
131 2 16 8 0
132 4 1 16 0
133 5 2 8 0
134 1 8 64 0
135 4 2 32 0
136 4 4 32 0
137 2 8 128 0
138 2 16 32 0
139 2 1 16 0
140 5 1 64 0
141 7 4 32 0
142 8 16 128 0
143 8 8 8 0
144 2 4 128 0
145 5 4 64 0
146 5 16 8 0
147 6 32 128 0
148 4 16 64 0
149 7 8 64 0
150 5 1 64 0
151 2 32 128 0
152 1 4 64 0
153 7 32 64 0
154 8 2 8 0
155 1 16 128 0
156 2 16 128 0
157 2 4 16 0
158 1 32 8 0
159 3 8 32 0
160 3 32 16 0
161 7 32 32 0
162 1 4 128 0
163 6 4 8 0
163
1 101 41
2 101 20
3 101 27
4 101 24
5 101 83
6 101 19
7 101 12
8 101 76
9 101 70
10 101 23
11 101 53
12 101 7
13 101 16
14 101 55
15 101 8
16 101 87
17 101 12
18 101 17
19 101 70
20 101 76
21 101 14
22 101 98
23 101 30
24 101 14
25 101 12
26 101 19
27 101 34
28 101 61
29 101 51
30 101 87
31 101 40
32 101 86
33 101 57
34 101 85
35 101 72
36 101 72
37 101 40
38 101 29
39 101 67
40 101 35
41 101 6
42 101 55
43 101 9
44 101 78
45 101 70
46 101 99
47 101 94
48 101 78
49 101 46
50 101 89
51 101 60
52 101 93
53 101 95
54 101 25
55 101 11
56 101 24
57 101 87
58 101 25
59 101 7
60 101 2
61 101 42
62 101 30
63 101 80
64 101 75
65 101 72
66 101 16
67 101 53
68 101 34
69 101 57
70 101 61
71 101 94
72 101 23
73 101 65
74 101 86
75 101 7
76 101 97
77 101 84
78 101 43
79 101 82
80 101 96
81 101 92
82 101 42
83 101 83
84 101 28
85 101 59
86 101 11
87 101 52
88 101 97
89 101 75
90 101 48
91 101 30
92 101 45
93 101 32
94 101 49
95 101 95
96 101 9
97 101 92
98 101 34
99 101 26
100 101 70
102 103 91
102 104 44
102 105 76
102 106 22
102 107 11
102 108 61
102 109 43
102 110 79
102 111 4
102 112 7
102 113 17
102 114 13
102 115 13
102 116 3
102 117 15
102 118 98
102 119 35
102 120 100
102 121 8
102 122 5
102 123 49
102 124 86
102 125 54
102 126 84
102 127 95
102 128 39
102 129 46
102 130 51
102 131 25
102 132 60
102 133 70
102 134 6
102 135 45
102 136 83
102 137 57
102 138 78
102 139 14
102 140 77
102 141 34
102 142 14
102 143 63
102 144 7
102 145 8
102 146 11
102 147 51
102 148 59
102 149 60
102 150 17
102 151 18
102 152 75
102 153 46
102 154 31
102 155 55
102 156 54
102 157 43
102 158 78
102 159 82
102 160 100
102 161 60
102 162 43
102 163 100
102 101 22
0 101 51
