56
0 8 4 64 1
1 8 2 16 1
2 6 1 8 1
3 2 4 32 1
4 3 32 64 1
5 7 4 32 1
6 1 8 16 1
7 8 4 128 1
8 5 8 32 1
9 5 16 8 1
10 2 16 16 1
11 7 32 8 1
12 2 16 128 1
13 1 16 8 1
14 5 4 128 1
15 3 4 8 1
16 2 8 8 1
17 5 32 8 1
18 8 2 16 1
19 1 8 64 1
20 3 16 32 1
21 2 1 16 1
22 6 2 64 1
23 1 8 8 1
24 1 4 64 0
25 7 4 32 0
26 5 1 8 0
27 7 32 64 0
28 5 4 64 0
29 2 1 16 0
30 4 16 16 0
31 7 1 16 0
32 7 2 128 0
33 4 32 16 0
34 6 16 64 0
35 4 1 16 0
36 6 4 32 0
37 8 16 64 0
38 1 32 32 0
39 2 4 16 0
40 8 4 64 0
41 5 2 8 0
42 3 32 32 0
43 3 4 64 0
44 8 1 128 0
45 6 8 64 0
46 7 4 8 0
47 4 16 64 0
48 5 4 8 0
49 6 1 32 0
50 8 4 128 0
51 4 32 32 0
52 3 1 32 0
53 6 16 64 0
54 3 16 64 0
55 4 2 32 0
112
0 4 100
0 5 9
0 6 63
0 7 86
1 4 27
1 5 26
1 6 12
1 7 67
2 4 23
2 5 100
2 6 74
2 7 22
3 4 58
3 5 74
3 6 59
3 7 34
4 8 3
4 9 23
4 10 57
4 11 16
5 8 63
5 9 17
5 10 62
5 11 56
6 8 100
6 9 54
6 10 69
6 11 2
7 8 63
7 9 59
7 10 73
7 11 31
8 12 79
8 13 45
8 14 75
8 15 50
9 12 34
9 13 100
9 14 19
9 15 38
10 12 97
10 13 49
10 14 79
10 15 96
11 12 44
11 13 46
11 14 30
11 15 88
12 16 81
12 17 4
12 18 8
12 19 82
13 16 56
13 17 33
13 18 76
13 19 63
14 16 10
14 17 21
14 18 22
14 19 80
15 16 37
15 17 95
15 18 38
15 19 94
16 20 68
16 21 1
16 22 4
16 23 75
17 20 18
17 21 34
17 22 35
17 23 67
18 20 28
18 21 35
18 22 22
18 23 19
19 20 14
19 21 87
19 22 75
19 23 63
16 24 16
16 25 11
16 26 45
16 27 34
16 28 58
16 29 73
16 30 66
16 31 21
17 32 62
17 33 35
17 34 94
17 35 80
17 36 53
17 37 31
17 38 54
17 39 45
18 40 48
18 41 62
18 42 51
18 43 46
18 44 94
18 45 8
18 46 23
18 47 51
19 48 98
19 49 73
19 50 42
19 51 79
19 52 53
19 53 92
19 54 34
19 55 72
