140
0 5 2 16 1
1 6 1 128 0
2 7 8 8 0
3 8 32 64 0
4 8 4 16 0
5 5 1 8 0
6 2 2 8 0
7 7 32 16 0
8 7 1 8 0
9 5 16 16 0
10 8 1 32 0
11 5 4 32 0
12 2 1 128 0
13 8 32 128 0
14 8 2 64 0
15 4 4 128 0
16 3 4 32 0
17 6 8 8 0
18 7 8 8 0
19 7 1 8 0
20 4 2 16 0
21 1 1 64 0
22 7 32 64 0
23 8 32 8 0
24 7 4 128 0
25 3 4 8 0
26 5 32 128 0
27 6 32 32 0
28 1 2 8 0
29 7 2 16 0
30 6 1 32 0
31 8 4 32 0
32 4 2 16 0
33 3 1 128 0
34 4 2 8 0
35 7 32 16 0
36 5 4 8 0
37 1 32 8 0
38 7 4 128 0
39 4 1 128 0
40 5 16 8 0
41 7 16 16 0
42 4 16 32 0
43 6 1 64 0
44 5 2 16 0
45 8 2 8 0
46 5 32 16 0
47 4 32 64 0
48 3 2 8 0
49 7 1 16 0
50 7 4 128 0
51 3 4 16 0
52 5 32 16 0
53 7 2 32 0
54 4 4 64 0
55 7 32 32 0
56 6 16 16 0
57 3 2 64 0
58 8 32 16 0
59 8 1 64 0
60 1 1 64 0
61 4 16 8 0
62 6 2 16 0
63 3 1 8 0
64 6 1 8 0
65 7 32 16 0
66 5 16 8 0
67 6 8 128 0
68 2 16 64 0
69 7 4 8 0
70 6 2 128 0
71 6 1 8 0
72 8 2 8 0
73 6 8 16 0
74 6 4 16 0
75 2 1 16 0
76 8 32 32 0
77 4 4 128 0
78 1 32 32 0
79 8 16 128 0
80 2 32 32 0
81 2 16 32 0
82 7 16 8 0
83 5 4 128 0
84 1 16 64 0
85 5 32 64 0
86 1 8 64 0
87 7 2 16 0
88 6 1 8 0
89 5 16 64 0
90 5 8 8 0
91 3 4 32 0
92 4 16 16 0
93 8 1 16 0
94 2 2 128 0
95 7 2 32 0
96 8 2 32 0
97 8 1 32 0
98 5 8 64 0
99 5 4 16 0
100 8 1 128 0
101 2 32 64 0
102 5 1 16 0
103 2 32 128 0
104 7 4 32 0
105 3 32 128 0
106 3 8 32 0
107 8 4 64 0
108 8 4 16 0
109 6 1 16 0
110 7 1 128 0
111 8 1 128 0
112 4 2 32 0
113 7 2 16 0
114 8 4 8 0
115 1 16 8 0
116 8 1 64 0
117 3 2 8 0
118 8 8 32 0
119 5 4 128 0
120 4 16 64 0
121 7 16 32 0
122 8 2 128 0
123 4 16 128 0
124 6 2 16 0
125 3 8 8 0
126 3 1 32 0
127 8 2 32 0
128 4 16 128 0
129 6 32 128 0
130 6 32 64 0
131 5 1 128 0
132 7 32 16 0
133 5 2 16 0
134 7 4 32 0
135 1 1 128 0
136 7 1 8 0
137 7 2 64 0
138 6 32 8 0
139 6 1 32 0
139
0 1 99
0 2 10
0 3 97
0 4 82
0 5 21
0 6 19
0 7 71
0 8 80
0 9 56
0 10 25
0 11 67
0 12 94
0 13 67
0 14 45
0 15 5
0 16 12
0 17 39
0 18 71
0 19 32
0 20 72
0 21 62
0 22 9
0 23 20
0 24 10
0 25 63
0 26 72
0 27 1
0 28 8
0 29 72
0 30 64
0 31 52
0 32 50
0 33 11
0 34 50
0 35 10
0 36 49
0 37 79
0 38 58
0 39 28
0 40 25
0 41 77
0 42 77
0 43 24
0 44 32
0 45 89
0 46 84
0 47 26
0 48 9
0 49 60
0 50 20
0 51 38
0 52 38
0 53 23
0 54 57
0 55 100
0 56 71
0 57 61
0 58 13
0 59 20
0 60 79
0 61 30
0 62 95
0 63 14
0 64 31
0 65 10
0 66 97
0 67 66
0 68 16
0 69 11
0 70 36
0 71 65
0 72 71
0 73 100
0 74 92
0 75 71
0 76 26
0 77 67
0 78 54
0 79 73
0 80 4
0 81 34
0 82 37
0 83 33
0 84 24
0 85 72
0 86 99
0 87 2
0 88 93
0 89 33
0 90 56
0 91 91
0 92 81
0 93 86
0 94 17
0 95 5
0 96 91
0 97 39
0 98 52
0 99 61
0 100 46
0 101 91
0 102 79
0 103 25
0 104 59
0 105 25
0 106 76
0 107 58
0 108 79
0 109 4
0 110 90
0 111 5
0 112 32
0 113 77
0 114 28
0 115 59
0 116 54
0 117 64
0 118 79
0 119 62
0 120 56
0 121 14
0 122 74
0 123 45
0 124 36
0 125 11
0 126 63
0 127 78
0 128 78
0 129 33
0 130 67
0 131 21
0 132 48
0 133 88
0 134 81
0 135 84
0 136 96
0 137 84
0 138 64
0 139 31
