27
0 4 8 8 1
1 5 1 32 1
2 4 4 16 1
3 3 4 32 1
4 1 4 16 1
5 3 32 64 1
6 6 2 8 1
7 7 1 128 1
8 7 4 64 1
9 1 32 128 0
10 1 1 32 0
11 3 32 32 0
12 4 16 16 0
13 8 8 128 0
14 4 8 64 0
15 4 1 8 0
16 2 1 8 0
17 3 16 128 0
18 4 4 32 0
19 7 2 128 0
20 8 8 128 0
21 7 1 16 0
22 1 32 8 0
23 5 4 128 0
24 5 2 32 0
25 4 8 16 0
26 8 32 128 0
36
0 3 25
0 4 4
0 5 10
1 3 28
1 4 45
1 5 11
2 3 39
2 4 56
2 5 74
3 6 34
3 7 33
3 8 92
4 6 72
4 7 55
4 8 10
5 6 82
5 7 52
5 8 49
3 9 93
3 10 60
3 11 16
3 12 75
3 13 12
3 14 96
4 15 64
4 16 3
4 17 59
4 18 50
4 19 36
4 20 58
5 21 34
5 22 49
5 23 77
5 24 29
5 25 64
5 26 71
