149
0 2 1 64 1
1 1 32 64 0
2 6 1 64 0
3 4 1 32 0
4 6 4 8 0
5 7 8 128 0
6 4 8 32 0
7 5 16 32 0
8 6 8 8 0
9 3 32 16 0
10 6 32 128 0
11 6 4 32 0
12 4 2 16 0
13 4 1 8 0
14 7 32 64 0
15 4 2 64 0
16 8 2 128 0
17 5 32 128 0
18 7 32 128 0
19 2 8 128 0
20 8 2 8 0
21 4 2 8 0
22 5 2 8 0
23 7 8 128 0
24 2 4 16 0
25 6 32 32 0
26 5 32 8 0
27 2 16 8 0
28 3 2 128 0
29 6 8 16 0
30 5 32 128 0
31 3 32 64 0
32 1 1 8 0
33 8 16 8 0
34 8 16 128 0
35 4 4 128 0
36 6 16 16 0
37 4 1 64 0
38 7 2 128 0
39 2 32 64 0
40 2 2 64 0
41 3 2 16 0
42 3 16 64 0
43 4 4 32 0
44 6 4 16 0
45 5 32 16 0
46 6 1 128 0
47 3 4 8 0
48 5 32 128 0
49 1 8 32 0
50 6 1 16 0
51 1 16 16 0
52 5 1 8 0
53 6 1 128 0
54 5 1 64 0
55 7 8 16 0
56 2 2 32 0
57 8 16 64 0
58 5 16 64 0
59 8 32 8 0
60 7 4 128 0
61 6 1 32 0
62 7 32 32 0
63 1 8 64 0
64 4 4 8 0
65 5 1 16 0
66 4 2 16 0
67 1 2 128 0
68 6 8 128 0
69 1 32 16 0
70 5 8 16 0
71 7 2 128 0
72 7 4 16 0
73 1 16 32 0
74 4 32 16 0
75 6 1 64 0
76 4 8 128 0
77 6 8 8 0
78 6 2 32 0
79 3 8 32 0
80 2 1 16 0
81 8 4 128 0
82 2 8 128 0
83 2 8 16 0
84 8 8 16 1
85 5 32 64 1
86 6 2 16 0
87 2 8 16 0
88 3 32 32 0
89 6 4 64 0
90 6 32 64 0
91 2 8 16 0
92 7 8 64 0
93 7 1 16 0
94 5 16 128 0
95 5 16 64 0
96 3 2 16 0
97 1 16 64 0
98 7 16 128 0
99 4 4 64 0
100 2 16 8 0
101 6 2 128 0
102 5 8 16 0
103 8 2 16 0
104 4 1 16 0
105 7 1 32 0
106 7 4 128 0
107 7 4 128 0
108 5 8 128 0
109 8 16 8 0
110 7 4 32 0
111 5 4 128 0
112 7 32 8 0
113 3 16 16 0
114 2 32 64 0
115 2 8 64 0
116 3 16 128 0
117 1 8 64 0
118 7 32 16 0
119 6 4 32 0
120 2 32 8 0
121 2 1 64 0
122 7 2 64 0
123 3 1 128 0
124 4 32 64 0
125 8 32 64 0
126 2 8 8 0
127 5 32 8 0
128 2 32 128 0
129 4 1 16 0
130 8 2 32 0
131 5 4 64 0
132 6 16 32 0
133 7 2 8 0
134 6 4 64 0
135 2 2 64 0
136 5 32 8 0
137 5 4 8 0
138 7 2 8 0
139 4 1 32 0
140 3 16 128 0
141 1 32 32 0
142 1 8 8 0
143 3 16 64 0
144 1 2 64 0
145 2 16 8 0
146 8 32 16 0
147 1 16 128 0
148 2 32 8 0
148
1 84 100
2 84 36
3 84 56
4 84 30
5 84 13
6 84 23
7 84 75
8 84 37
9 84 65
10 84 42
11 84 82
12 84 89
13 84 1
14 84 59
15 84 56
16 84 67
17 84 41
18 84 98
19 84 47
20 84 26
21 84 52
22 84 41
23 84 97
24 84 95
25 84 30
26 84 78
27 84 30
28 84 12
29 84 72
30 84 70
31 84 89
32 84 14
33 84 47
34 84 72
35 84 71
36 84 2
37 84 98
38 84 73
39 84 7
40 84 25
41 84 64
42 84 60
43 84 11
44 84 39
45 84 63
46 84 44
47 84 21
48 84 94
49 84 1
50 84 36
51 84 58
52 84 58
53 84 42
54 84 51
55 84 87
56 84 75
57 84 44
58 84 68
59 84 4
60 84 73
61 84 100
62 84 72
63 84 8
64 84 67
65 84 70
66 84 75
67 84 57
68 84 92
69 84 50
70 84 45
71 84 27
72 84 87
73 84 65
74 84 3
75 84 38
76 84 34
77 84 3
78 84 56
79 84 59
80 84 10
81 84 59
82 84 80
83 84 89
85 86 7
85 87 2
85 88 87
85 89 45
85 90 63
85 91 59
85 92 34
85 93 56
85 94 10
85 95 43
85 96 31
85 97 63
85 98 37
85 99 83
85 100 88
85 101 71
85 102 95
85 103 81
85 104 32
85 105 92
85 106 67
85 107 20
85 108 40
85 109 81
85 110 26
85 111 28
85 112 2
85 113 9
85 114 5
85 115 76
85 116 95
85 117 37
85 118 8
85 119 80
85 120 39
85 121 38
85 122 9
85 123 24
85 124 41
85 125 88
85 126 51
85 127 28
85 128 84
85 129 56
85 130 7
85 131 92
85 132 30
85 133 55
85 134 31
85 135 63
85 136 13
85 137 98
85 138 3
85 139 15
85 140 22
85 141 22
85 142 22
85 143 33
85 144 100
85 145 81
85 146 70
85 147 11
85 148 54
85 84 98
0 84 69
