164
0 8 2 32 1
1 3 8 32 0
2 4 2 32 0
3 6 1 8 0
4 1 4 8 0
5 4 2 8 0
6 2 32 8 0
7 1 2 32 0
8 3 8 32 0
9 7 4 8 0
10 1 16 8 0
11 1 32 16 0
12 1 32 64 0
13 7 16 32 0
14 5 4 16 0
15 5 2 64 0
16 3 8 16 0
17 7 32 8 0
18 4 32 8 0
19 2 8 128 0
20 4 4 32 0
21 8 2 32 0
22 6 1 64 0
23 6 1 32 0
24 5 16 16 0
25 6 32 8 0
26 5 16 8 0
27 3 1 64 0
28 7 4 64 0
29 1 4 64 0
30 6 32 64 0
31 2 32 16 0
32 7 8 16 0
33 3 16 128 0
34 7 1 8 0
35 3 2 64 0
36 4 8 32 0
37 8 1 16 0
38 5 4 8 0
39 8 32 8 0
40 7 16 16 0
41 2 32 16 0
42 3 16 16 0
43 7 2 32 0
44 2 16 64 0
45 2 32 64 0
46 2 4 64 0
47 1 8 16 0
48 8 32 8 0
49 1 1 64 0
50 8 1 16 0
51 2 32 8 0
52 7 4 8 0
53 1 16 32 0
54 7 4 16 0
55 4 1 128 0
56 6 2 16 0
57 7 1 32 0
58 4 32 16 0
59 8 8 16 0
60 1 4 64 0
61 3 1 128 0
62 6 2 8 0
63 4 2 32 0
64 5 16 64 0
65 7 2 128 0
66 6 16 16 1
67 7 8 128 1
68 3 8 32 0
69 3 2 16 0
70 3 16 64 0
71 4 32 128 0
72 1 16 64 0
73 8 8 32 0
74 4 16 64 0
75 7 2 32 0
76 3 2 32 0
77 3 32 64 0
78 7 16 32 0
79 4 32 8 0
80 4 2 128 0
81 3 8 32 0
82 5 2 128 0
83 3 1 64 0
84 7 1 16 0
85 8 1 8 0
86 6 32 8 0
87 5 8 64 0
88 8 1 32 0
89 3 16 128 0
90 4 4 32 0
91 5 4 32 0
92 2 4 16 0
93 7 4 64 0
94 5 4 64 0
95 3 2 128 0
96 8 1 8 0
97 1 4 8 0
98 1 4 64 0
99 8 1 8 0
100 1 8 32 0
101 2 16 64 0
102 6 1 16 0
103 7 1 128 0
104 7 16 32 0
105 7 4 64 0
106 2 32 64 0
107 1 8 64 0
108 8 2 64 0
109 6 2 128 0
110 7 32 32 0
111 8 2 32 0
112 8 4 8 0
113 1 32 16 0
114 4 8 32 0
115 2 8 64 0
116 2 32 128 0
117 3 32 32 0
118 3 1 64 0
119 8 1 16 0
120 6 32 64 0
121 5 32 128 0
122 7 4 32 0
123 1 4 16 0
124 8 16 32 0
125 6 16 16 0
126 8 16 16 0
127 6 1 8 0
128 2 8 8 0
129 1 2 16 0
130 4 1 64 0
131 7 8 8 0
132 5 1 128 0
133 2 8 64 0
134 1 2 128 0
135 2 1 16 0
136 2 8 128 0
137 1 32 64 0
138 5 8 32 0
139 5 32 32 0
140 4 2 64 0
141 8 32 32 0
142 8 1 32 0
143 4 32 8 0
144 1 32 32 0
145 3 32 16 0
146 5 32 64 0
147 1 32 64 0
148 2 1 16 0
149 5 8 16 0
150 7 32 64 0
151 7 1 32 0
152 2 32 32 0
153 4 1 16 0
154 1 8 8 0
155 5 2 32 0
156 5 1 32 0
157 3 16 32 0
158 5 4 64 0
159 7 4 8 0
160 6 1 128 0
161 4 8 128 0
162 3 8 16 0
163 4 16 32 0
163
1 66 85
2 66 26
3 66 29
4 66 59
5 66 16
6 66 63
7 66 66
8 66 50
9 66 70
10 66 20
11 66 61
12 66 27
13 66 3
14 66 62
15 66 21
16 66 49
17 66 12
18 66 27
19 66 37
20 66 32
21 66 24
22 66 4
23 66 96
24 66 47
25 66 48
26 66 50
27 66 97
28 66 62
29 66 37
30 66 44
31 66 99
32 66 29
33 66 27
34 66 80
35 66 10
36 66 79
37 66 68
38 66 95
39 66 80
40 66 96
41 66 6
42 66 26
43 66 20
44 66 89
45 66 74
46 66 52
47 66 12
48 66 35
49 66 91
50 66 43
51 66 19
52 66 22
53 66 36
54 66 52
55 66 25
56 66 33
57 66 26
58 66 77
59 66 47
60 66 31
61 66 79
62 66 81
63 66 26
64 66 99
65 66 7
67 68 76
67 69 99
67 70 29
67 71 11
67 72 28
67 73 46
67 74 24
67 75 35
67 76 43
67 77 57
67 78 80
67 79 56
67 80 74
67 81 35
67 82 23
67 83 82
67 84 82
67 85 41
67 86 17
67 87 86
67 88 64
67 89 54
67 90 74
67 91 77
67 92 64
67 93 6
67 94 15
67 95 44
67 96 57
67 97 74
67 98 72
67 99 28
67 100 65
67 101 38
67 102 47
67 103 8
67 104 74
67 105 49
67 106 11
67 107 64
67 108 68
67 109 4
67 110 100
67 111 94
67 112 22
67 113 59
67 114 4
67 115 71
67 116 43
67 117 78
67 118 64
67 119 22
67 120 5
67 121 23
67 122 89
67 123 48
67 124 89
67 125 60
67 126 58
67 127 72
67 128 1
67 129 10
67 130 83
67 131 57
67 132 95
67 133 22
67 134 12
67 135 2
67 136 67
67 137 57
67 138 91
67 139 11
67 140 60
67 141 61
67 142 19
67 143 26
67 144 69
67 145 56
67 146 80
67 147 75
67 148 93
67 149 32
67 150 81
67 151 36
67 152 9
67 153 49
67 154 31
67 155 57
67 156 1
67 157 71
67 158 97
67 159 100
67 160 54
67 161 76
67 162 45
67 163 48
67 66 87
0 66 52
